Linha,010
Tabela,003-1
num,ponto,horario
190176,RUA TAPAJOS N.1000,06:10
121012,PREFEITURA (SENTIDO HORARIO),06:15
141010,ESTAÇÃO PUC (SENTIDO SUL),06:47
121012,PREFEITURA (SENTIDO HORARIO),07:35
141010,ESTAÇÃO PUC (SENTIDO SUL),08:13
