Linha,222
Tabela,002
num,ponto,horario
130929,BAIRRO VILA ESPERANCA (CIRCULAR),05:27
104205,TERMINAL BOA VISTA,05:54
130929,BAIRRO VILA ESPERANCA (CIRCULAR),06:06
104205,TERMINAL BOA VISTA,06:36
130929,BAIRRO VILA ESPERANCA (CIRCULAR),06:48
104205,TERMINAL BOA VISTA,07:23
130929,BAIRRO VILA ESPERANCA (CIRCULAR),07:40
104205,TERMINAL BOA VISTA,08:15
130929,BAIRRO VILA ESPERANCA (CIRCULAR),08:32
104205,TERMINAL BOA VISTA,09:07
130929,BAIRRO VILA ESPERANCA (CIRCULAR),09:24
104205,TERMINAL BOA VISTA,09:59
130929,BAIRRO VILA ESPERANCA (CIRCULAR),10:16
104205,TERMINAL BOA VISTA,10:51
130929,BAIRRO VILA ESPERANCA (CIRCULAR),11:08
104205,TERMINAL BOA VISTA,11:43
130929,BAIRRO VILA ESPERANCA (CIRCULAR),12:01
104205,TERMINAL BOA VISTA,12:36
130929,BAIRRO VILA ESPERANCA (CIRCULAR),12:55
104205,TERMINAL BOA VISTA,13:30
130929,BAIRRO VILA ESPERANCA (CIRCULAR),13:48
104205,TERMINAL BOA VISTA,14:23
130929,BAIRRO VILA ESPERANCA (CIRCULAR),14:41
104205,TERMINAL BOA VISTA,15:16
130929,BAIRRO VILA ESPERANCA (CIRCULAR),15:34
104205,TERMINAL BOA VISTA,16:09
130929,BAIRRO VILA ESPERANCA (CIRCULAR),16:31
104205,TERMINAL BOA VISTA,17:07
130929,BAIRRO VILA ESPERANCA (CIRCULAR),17:32
104205,TERMINAL BOA VISTA,18:12
130929,BAIRRO VILA ESPERANCA (CIRCULAR),18:35
104205,TERMINAL BOA VISTA,19:15
130929,BAIRRO VILA ESPERANCA (CIRCULAR),19:31
104205,TERMINAL BOA VISTA,20:09
130929,BAIRRO VILA ESPERANCA (CIRCULAR),20:24
104205,TERMINAL BOA VISTA,20:54
130929,BAIRRO VILA ESPERANCA (CIRCULAR),21:08
104205,TERMINAL BOA VISTA,21:38
130929,BAIRRO VILA ESPERANCA (CIRCULAR),21:52
104205,TERMINAL BOA VISTA,22:22
130929,BAIRRO VILA ESPERANCA (CIRCULAR),22:36
104205,TERMINAL BOA VISTA,23:06
130929,BAIRRO VILA ESPERANCA (CIRCULAR),23:20
104205,TERMINAL BOA VISTA,23:48
130929,BAIRRO VILA ESPERANCA (CIRCULAR),00:02
104205,TERMINAL BOA VISTA,00:30
130929,BAIRRO VILA ESPERANCA (CIRCULAR),00:42
