Linha,507
Tabela,004
num,ponto,horario
109102,TERMINAL BOQUEIRAO,06:34
109113,TERMINAL SITIO CERCADO,06:46
105707,TERMINAL PINHEIRINHO,07:01
109027,TERMINAL GUADALUPE,07:33
109102,TERMINAL BOQUEIRAO,07:57
109113,TERMINAL SITIO CERCADO,08:10
105707,TERMINAL PINHEIRINHO,08:25
109027,TERMINAL GUADALUPE,08:58
109102,TERMINAL BOQUEIRAO,09:24
109113,TERMINAL SITIO CERCADO,09:37
105707,TERMINAL PINHEIRINHO,09:52
109027,TERMINAL GUADALUPE,10:25
109102,TERMINAL BOQUEIRAO,10:51
109113,TERMINAL SITIO CERCADO,11:04
105707,TERMINAL PINHEIRINHO,11:20
109027,TERMINAL GUADALUPE,11:54
109102,TERMINAL BOQUEIRAO,12:20
109113,TERMINAL SITIO CERCADO,12:33
105707,TERMINAL PINHEIRINHO,12:49
109027,TERMINAL GUADALUPE,13:23
109102,TERMINAL BOQUEIRAO,13:49
109113,TERMINAL SITIO CERCADO,14:02
105707,TERMINAL PINHEIRINHO,14:19
109027,TERMINAL GUADALUPE,14:53
109102,TERMINAL BOQUEIRAO,15:20
109113,TERMINAL SITIO CERCADO,15:34
105707,TERMINAL PINHEIRINHO,15:50
109027,TERMINAL GUADALUPE,16:23
109102,TERMINAL BOQUEIRAO,16:49
109113,TERMINAL SITIO CERCADO,17:03
105707,TERMINAL PINHEIRINHO,17:18
109027,TERMINAL GUADALUPE,17:53
109102,TERMINAL BOQUEIRAO,18:22
109113,TERMINAL SITIO CERCADO,18:36
105707,TERMINAL PINHEIRINHO,18:53
109027,TERMINAL GUADALUPE,19:28
109102,TERMINAL BOQUEIRAO,19:57
109113,TERMINAL SITIO CERCADO,20:10
105707,TERMINAL PINHEIRINHO,20:23
109027,TERMINAL GUADALUPE,20:56
109102,TERMINAL BOQUEIRAO,21:21
109113,TERMINAL SITIO CERCADO,21:33
105707,TERMINAL PINHEIRINHO,21:46
109027,TERMINAL GUADALUPE,22:18
109102,TERMINAL BOQUEIRAO,22:44
109113,TERMINAL SITIO CERCADO,22:56
105707,TERMINAL PINHEIRINHO,23:09
109027,TERMINAL GUADALUPE,23:40
109102,TERMINAL BOQUEIRAO,00:05
