Linha,821
Tabela,003
num,ponto,horario
106017,TERMINAL SANTA FELICIDADE,06:06
104608,TERMINAL CAMPO COMPRIDO,06:42
106017,TERMINAL SANTA FELICIDADE,07:18
104608,TERMINAL CAMPO COMPRIDO,07:54
106017,TERMINAL SANTA FELICIDADE,08:30
104608,TERMINAL CAMPO COMPRIDO,09:07
106017,TERMINAL SANTA FELICIDADE,09:45
104608,TERMINAL CAMPO COMPRIDO,10:22
106017,TERMINAL SANTA FELICIDADE,11:00
104608,TERMINAL CAMPO COMPRIDO,11:37
106017,TERMINAL SANTA FELICIDADE,12:15
104608,TERMINAL CAMPO COMPRIDO,12:52
106017,TERMINAL SANTA FELICIDADE,13:30
104608,TERMINAL CAMPO COMPRIDO,14:07
106017,TERMINAL SANTA FELICIDADE,14:45
104608,TERMINAL CAMPO COMPRIDO,15:22
106017,TERMINAL SANTA FELICIDADE,16:01
104608,TERMINAL CAMPO COMPRIDO,16:38
106017,TERMINAL SANTA FELICIDADE,17:20
104608,TERMINAL CAMPO COMPRIDO,17:57
106017,TERMINAL SANTA FELICIDADE,18:41
104608,TERMINAL CAMPO COMPRIDO,19:18
106017,TERMINAL SANTA FELICIDADE,19:52
104608,TERMINAL CAMPO COMPRIDO,20:22
106017,TERMINAL SANTA FELICIDADE,20:56
104608,TERMINAL CAMPO COMPRIDO,21:26
106017,TERMINAL SANTA FELICIDADE,22:00
104608,TERMINAL CAMPO COMPRIDO,22:30
106017,TERMINAL SANTA FELICIDADE,23:00
104608,TERMINAL CAMPO COMPRIDO,23:30
