Linha,724
Tabela,001
num,ponto,horario
105938,TERM.CAIUÁ SENT.FAZENDINHA,05:15
105306,TERMINAL FAZENDINHA,05:23
105005,TERM.CAIUA SENT.ALTO BELA VIST,05:34
180333,BAIRRO BELA VISTA,05:40
105938,TERM.CAIUÁ SENT.FAZENDINHA,05:48
105306,TERMINAL FAZENDINHA,05:58
105005,TERM.CAIUA SENT.ALTO BELA VIST,06:10
180333,BAIRRO BELA VISTA,06:20
105938,TERM.CAIUÁ SENT.FAZENDINHA,06:30
105306,TERMINAL FAZENDINHA,06:40
105005,TERM.CAIUA SENT.ALTO BELA VIST,06:54
180333,BAIRRO BELA VISTA,07:04
105938,TERM.CAIUÁ SENT.FAZENDINHA,07:14
105306,TERMINAL FAZENDINHA,07:28
105005,TERM.CAIUA SENT.ALTO BELA VIST,07:43
180333,BAIRRO BELA VISTA,07:53
105938,TERM.CAIUÁ SENT.FAZENDINHA,08:03
105306,TERMINAL FAZENDINHA,08:17
105005,TERM.CAIUA SENT.ALTO BELA VIST,08:32
180333,BAIRRO BELA VISTA,08:42
105938,TERM.CAIUÁ SENT.FAZENDINHA,08:52
105306,TERMINAL FAZENDINHA,09:06
105005,TERM.CAIUA SENT.ALTO BELA VIST,09:21
180333,BAIRRO BELA VISTA,09:29
105938,TERM.CAIUÁ SENT.FAZENDINHA,09:39
105306,TERMINAL FAZENDINHA,09:53
105005,TERM.CAIUA SENT.ALTO BELA VIST,10:08
180333,BAIRRO BELA VISTA,10:16
105938,TERM.CAIUÁ SENT.FAZENDINHA,10:26
105306,TERMINAL FAZENDINHA,10:40
105005,TERM.CAIUA SENT.ALTO BELA VIST,10:55
180333,BAIRRO BELA VISTA,11:03
105938,TERM.CAIUÁ SENT.FAZENDINHA,11:13
105306,TERMINAL FAZENDINHA,11:27
105005,TERM.CAIUA SENT.ALTO BELA VIST,11:42
180333,BAIRRO BELA VISTA,11:50
105938,TERM.CAIUÁ SENT.FAZENDINHA,12:00
105306,TERMINAL FAZENDINHA,12:14
105005,TERM.CAIUA SENT.ALTO BELA VIST,12:29
180333,BAIRRO BELA VISTA,12:37
105938,TERM.CAIUÁ SENT.FAZENDINHA,12:47
105306,TERMINAL FAZENDINHA,13:01
105005,TERM.CAIUA SENT.ALTO BELA VIST,13:16
180333,BAIRRO BELA VISTA,13:24
105938,TERM.CAIUÁ SENT.FAZENDINHA,13:34
105306,TERMINAL FAZENDINHA,13:48
105005,TERM.CAIUA SENT.ALTO BELA VIST,14:03
180333,BAIRRO BELA VISTA,14:11
105938,TERM.CAIUÁ SENT.FAZENDINHA,14:21
105306,TERMINAL FAZENDINHA,14:35
105005,TERM.CAIUA SENT.ALTO BELA VIST,14:50
180333,BAIRRO BELA VISTA,14:58
105938,TERM.CAIUÁ SENT.FAZENDINHA,15:08
105306,TERMINAL FAZENDINHA,15:22
105005,TERM.CAIUA SENT.ALTO BELA VIST,15:37
180333,BAIRRO BELA VISTA,15:45
105938,TERM.CAIUÁ SENT.FAZENDINHA,15:55
105306,TERMINAL FAZENDINHA,16:11
105005,TERM.CAIUA SENT.ALTO BELA VIST,16:26
180333,BAIRRO BELA VISTA,16:34
105938,TERM.CAIUÁ SENT.FAZENDINHA,16:44
105306,TERMINAL FAZENDINHA,17:01
105005,TERM.CAIUA SENT.ALTO BELA VIST,17:19
180333,BAIRRO BELA VISTA,17:27
105938,TERM.CAIUÁ SENT.FAZENDINHA,17:37
105306,TERMINAL FAZENDINHA,17:54
105005,TERM.CAIUA SENT.ALTO BELA VIST,18:12
180333,BAIRRO BELA VISTA,18:20
105938,TERM.CAIUÁ SENT.FAZENDINHA,18:30
105306,TERMINAL FAZENDINHA,18:47
105005,TERM.CAIUA SENT.ALTO BELA VIST,19:05
180333,BAIRRO BELA VISTA,19:13
105938,TERM.CAIUÁ SENT.FAZENDINHA,19:23
105306,TERMINAL FAZENDINHA,19:38
105005,TERM.CAIUA SENT.ALTO BELA VIST,19:56
