Linha,225
Tabela,001
num,ponto,horario
104105,TERMINAL BARREIRINHA,06:10
104206,TERMINAL BOA VISTA,06:25
104105,TERMINAL BARREIRINHA,06:40
104206,TERMINAL BOA VISTA,06:55
104105,TERMINAL BARREIRINHA,07:10
104206,TERMINAL BOA VISTA,07:25
104105,TERMINAL BARREIRINHA,07:40
104206,TERMINAL BOA VISTA,07:55
104105,TERMINAL BARREIRINHA,08:10
104206,TERMINAL BOA VISTA,08:25
104105,TERMINAL BARREIRINHA,08:40
104206,TERMINAL BOA VISTA,08:55
104105,TERMINAL BARREIRINHA,09:10
104206,TERMINAL BOA VISTA,09:25
104105,TERMINAL BARREIRINHA,09:40
104206,TERMINAL BOA VISTA,09:55
104105,TERMINAL BARREIRINHA,10:10
104206,TERMINAL BOA VISTA,10:25
104105,TERMINAL BARREIRINHA,10:40
104206,TERMINAL BOA VISTA,10:55
104105,TERMINAL BARREIRINHA,11:10
104206,TERMINAL BOA VISTA,11:25
104105,TERMINAL BARREIRINHA,11:40
104206,TERMINAL BOA VISTA,11:55
104105,TERMINAL BARREIRINHA,12:10
104206,TERMINAL BOA VISTA,12:25
104105,TERMINAL BARREIRINHA,12:40
104206,TERMINAL BOA VISTA,12:55
104105,TERMINAL BARREIRINHA,13:10
104206,TERMINAL BOA VISTA,13:25
104105,TERMINAL BARREIRINHA,13:40
104206,TERMINAL BOA VISTA,13:55
104105,TERMINAL BARREIRINHA,14:10
104206,TERMINAL BOA VISTA,14:25
104105,TERMINAL BARREIRINHA,14:40
104206,TERMINAL BOA VISTA,14:55
104105,TERMINAL BARREIRINHA,15:10
104206,TERMINAL BOA VISTA,15:25
104105,TERMINAL BARREIRINHA,15:40
104206,TERMINAL BOA VISTA,15:55
104105,TERMINAL BARREIRINHA,16:10
104206,TERMINAL BOA VISTA,16:25
104105,TERMINAL BARREIRINHA,16:40
104206,TERMINAL BOA VISTA,16:55
104105,TERMINAL BARREIRINHA,17:10
104206,TERMINAL BOA VISTA,17:25
104105,TERMINAL BARREIRINHA,17:40
104206,TERMINAL BOA VISTA,17:55
104105,TERMINAL BARREIRINHA,18:10
104206,TERMINAL BOA VISTA,18:25
104105,TERMINAL BARREIRINHA,18:40
104206,TERMINAL BOA VISTA,18:55
104105,TERMINAL BARREIRINHA,19:10
104206,TERMINAL BOA VISTA,19:25
104105,TERMINAL BARREIRINHA,19:40
104206,TERMINAL BOA VISTA,19:55
104105,TERMINAL BARREIRINHA,20:10
104206,TERMINAL BOA VISTA,20:25
104105,TERMINAL BARREIRINHA,20:40
104206,TERMINAL BOA VISTA,20:55
104105,TERMINAL BARREIRINHA,21:10
104206,TERMINAL BOA VISTA,21:25
104105,TERMINAL BARREIRINHA,21:40
104206,TERMINAL BOA VISTA,21:55
104105,TERMINAL BARREIRINHA,22:10
104206,TERMINAL BOA VISTA,22:25
104105,TERMINAL BARREIRINHA,22:40
104206,TERMINAL BOA VISTA,22:55
104105,TERMINAL BARREIRINHA,23:10
104206,TERMINAL BOA VISTA,23:25
104105,TERMINAL BARREIRINHA,23:35
104206,TERMINAL BOA VISTA,23:45
104105,TERMINAL BARREIRINHA,00:00
