Linha,685
Tabela,003
num,ponto,horario
170966,LOTEAMENTO RIO BONITO,05:50
105207,TERMINAL CIC,06:32
170966,LOTEAMENTO RIO BONITO,07:08
105207,TERMINAL CIC,08:01
170966,LOTEAMENTO RIO BONITO,08:37
105207,TERMINAL CIC,09:15
170966,LOTEAMENTO RIO BONITO,09:51
105207,TERMINAL CIC,10:29
170966,LOTEAMENTO RIO BONITO,11:05
105207,TERMINAL CIC,11:43
170966,LOTEAMENTO RIO BONITO,12:19
105207,TERMINAL CIC,12:59
170966,LOTEAMENTO RIO BONITO,13:35
105207,TERMINAL CIC,14:15
170966,LOTEAMENTO RIO BONITO,14:51
105207,TERMINAL CIC,15:31
170966,LOTEAMENTO RIO BONITO,16:07
105207,TERMINAL CIC,16:47
170966,LOTEAMENTO RIO BONITO,17:23
105207,TERMINAL CIC,18:03
170966,LOTEAMENTO RIO BONITO,18:39
105207,TERMINAL CIC,19:19
170966,LOTEAMENTO RIO BONITO,19:55
105207,TERMINAL CIC,20:35
170966,LOTEAMENTO RIO BONITO,21:09
105207,TERMINAL CIC,21:45
170966,LOTEAMENTO RIO BONITO,22:19
105207,TERMINAL CIC,22:55
170966,LOTEAMENTO RIO BONITO,23:29
105207,TERMINAL CIC,00:05
