Linha,X32
Tabela,001-2
num,ponto,horario
109094,TERMINAL CAPAO RASO,16:45
109673,TERM.CIC-VAZIO,16:58
109094,TERMINAL CAPAO RASO,17:12
109673,TERM.CIC-VAZIO,17:25
109094,TERMINAL CAPAO RASO,17:39
109673,TERM.CIC-VAZIO,17:52
109094,TERMINAL CAPAO RASO,18:06
109673,TERM.CIC-VAZIO,18:19
109094,TERMINAL CAPAO RASO,18:33
109673,TERM.CIC-VAZIO,18:46
109094,TERMINAL CAPAO RASO,19:00
