Linha,506
Tabela,002
num,ponto,horario
109038,TUBO OSTERNACK,06:23
109112,TERMINAL SITIO CERCADO,06:33
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:09
109114,TERM.S.CERCADO(SENT.OSTERNACK),07:45
109038,TUBO OSTERNACK,07:55
109112,TERMINAL SITIO CERCADO,08:05
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,08:41
109114,TERM.S.CERCADO(SENT.OSTERNACK),09:17
109038,TUBO OSTERNACK,09:27
109112,TERMINAL SITIO CERCADO,09:37
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,10:13
109114,TERM.S.CERCADO(SENT.OSTERNACK),10:49
109038,TUBO OSTERNACK,10:59
109112,TERMINAL SITIO CERCADO,11:09
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,11:45
109114,TERM.S.CERCADO(SENT.OSTERNACK),12:21
109038,TUBO OSTERNACK,12:31
109112,TERMINAL SITIO CERCADO,12:41
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,13:17
109114,TERM.S.CERCADO(SENT.OSTERNACK),13:53
109038,TUBO OSTERNACK,14:03
109112,TERMINAL SITIO CERCADO,14:13
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,14:49
109114,TERM.S.CERCADO(SENT.OSTERNACK),15:25
109038,TUBO OSTERNACK,15:35
109112,TERMINAL SITIO CERCADO,15:45
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,16:21
109114,TERM.S.CERCADO(SENT.OSTERNACK),16:57
109038,TUBO OSTERNACK,17:07
109112,TERMINAL SITIO CERCADO,17:17
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,17:53
109114,TERM.S.CERCADO(SENT.OSTERNACK),18:29
109038,TUBO OSTERNACK,18:39
109112,TERMINAL SITIO CERCADO,18:49
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,19:25
109114,TERM.S.CERCADO(SENT.OSTERNACK),20:01
109038,TUBO OSTERNACK,20:11
109112,TERMINAL SITIO CERCADO,20:21
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,20:57
109114,TERM.S.CERCADO(SENT.OSTERNACK),21:33
109038,TUBO OSTERNACK,21:43
109112,TERMINAL SITIO CERCADO,21:53
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,22:29
109114,TERM.S.CERCADO(SENT.OSTERNACK),23:05
109038,TUBO OSTERNACK,23:20
109112,TERMINAL SITIO CERCADO,23:30
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,00:00
109114,TERM.S.CERCADO(SENT.OSTERNACK),00:30
