Linha,200
Tabela,16-1
num,ponto,horario
108035,ESTACAO TUBO BENTO VIANA/NORTE,06:45
108021,ESTACAO TUBO P.PUBLICO/NORTE,06:58
105901,TERMINAL SANTA CANDIDA,07:19
108022,ESTACAO TUBO P.PUBLICO/SUL,07:34
