Linha,200
Tabela,11-2
num,ponto,horario
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:03
108021,ESTACAO TUBO P.PUBLICO/NORTE,18:17
105901,TERMINAL SANTA CANDIDA,18:38
108022,ESTACAO TUBO P.PUBLICO/SUL,18:51
108035,ESTACAO TUBO BENTO VIANA/NORTE,19:13
108021,ESTACAO TUBO P.PUBLICO/NORTE,19:25
105901,TERMINAL SANTA CANDIDA,19:43
108022,ESTACAO TUBO P.PUBLICO/SUL,19:56
