Linha,200
Tabela,6
num,ponto,horario
105901,TERMINAL SANTA CANDIDA,06:10
108022,ESTACAO TUBO P.PUBLICO/SUL,06:23
108035,ESTACAO TUBO BENTO VIANA/NORTE,06:41
108021,ESTACAO TUBO P.PUBLICO/NORTE,06:54
105901,TERMINAL SANTA CANDIDA,07:15
108022,ESTACAO TUBO P.PUBLICO/SUL,07:30
108035,ESTACAO TUBO BENTO VIANA/NORTE,07:51
108021,ESTACAO TUBO P.PUBLICO/NORTE,08:04
105901,TERMINAL SANTA CANDIDA,08:25
108022,ESTACAO TUBO P.PUBLICO/SUL,08:40
108035,ESTACAO TUBO BENTO VIANA/NORTE,09:01
108021,ESTACAO TUBO P.PUBLICO/NORTE,09:13
105901,TERMINAL SANTA CANDIDA,09:34
108022,ESTACAO TUBO P.PUBLICO/SUL,09:48
108035,ESTACAO TUBO BENTO VIANA/NORTE,10:06
108021,ESTACAO TUBO P.PUBLICO/NORTE,10:18
105901,TERMINAL SANTA CANDIDA,10:39
108022,ESTACAO TUBO P.PUBLICO/SUL,10:53
108035,ESTACAO TUBO BENTO VIANA/NORTE,11:12
108021,ESTACAO TUBO P.PUBLICO/NORTE,11:24
105901,TERMINAL SANTA CANDIDA,11:44
108022,ESTACAO TUBO P.PUBLICO/SUL,11:58
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:17
108021,ESTACAO TUBO P.PUBLICO/NORTE,12:29
105901,TERMINAL SANTA CANDIDA,12:49
108022,ESTACAO TUBO P.PUBLICO/SUL,13:03
108035,ESTACAO TUBO BENTO VIANA/NORTE,13:22
108021,ESTACAO TUBO P.PUBLICO/NORTE,13:34
105901,TERMINAL SANTA CANDIDA,13:54
108022,ESTACAO TUBO P.PUBLICO/SUL,14:08
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:27
108021,ESTACAO TUBO P.PUBLICO/NORTE,14:39
105901,TERMINAL SANTA CANDIDA,14:59
108022,ESTACAO TUBO P.PUBLICO/SUL,15:13
108035,ESTACAO TUBO BENTO VIANA/NORTE,15:31
108021,ESTACAO TUBO P.PUBLICO/NORTE,15:43
105901,TERMINAL SANTA CANDIDA,16:02
108022,ESTACAO TUBO P.PUBLICO/SUL,16:18
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:38
108021,ESTACAO TUBO P.PUBLICO/NORTE,16:50
105901,TERMINAL SANTA CANDIDA,17:10
108022,ESTACAO TUBO P.PUBLICO/SUL,17:25
108035,ESTACAO TUBO BENTO VIANA/NORTE,17:45
108021,ESTACAO TUBO P.PUBLICO/NORTE,17:58
105901,TERMINAL SANTA CANDIDA,18:20
108022,ESTACAO TUBO P.PUBLICO/SUL,18:34
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:56
108021,ESTACAO TUBO P.PUBLICO/NORTE,19:08
105901,TERMINAL SANTA CANDIDA,19:28
108022,ESTACAO TUBO P.PUBLICO/SUL,19:41
108035,ESTACAO TUBO BENTO VIANA/NORTE,20:00
108021,ESTACAO TUBO P.PUBLICO/NORTE,20:12
