Linha,X37
Tabela,007
num,ponto,horario
170958,BAIRRO SANTA RITA DIRETO,05:54
105739,T. PINHEIRINHO VAZIO STA RITA,06:26
170958,BAIRRO SANTA RITA DIRETO,06:57
