Linha,X37
Tabela,003-1
num,ponto,horario
170958,BAIRRO SANTA RITA DIRETO,05:18
105739,T. PINHEIRINHO VAZIO STA RITA,05:48
170649,AV. PERO VAZ DE CAMINHA-DIRETO,06:22
105739,T. PINHEIRINHO VAZIO STA RITA,07:03
170958,BAIRRO SANTA RITA DIRETO,07:35
105739,T. PINHEIRINHO VAZIO STA RITA,08:15
170958,BAIRRO SANTA RITA DIRETO,08:42
