Linha,X37
Tabela,006
num,ponto,horario
170958,BAIRRO SANTA RITA DIRETO,05:45
105739,T. PINHEIRINHO VAZIO STA RITA,06:17
170649,AV. PERO VAZ DE CAMINHA-DIRETO,06:52
