Linha,X02
Tabela,001
num,ponto,horario
108189,ESTAÇÃO TUBO MAJOR HEITOR GUIMARÃES,22:12
109124,TERMINAL CAMPINA DO SIQUEIRA,22:15
109009,E.T.SHOPPING BARIGUI,22:19
