Linha,307
Tabela,003
num,ponto,horario
109120,TERMINAL BAIRRO ALTO,06:15
109055,TUBO NESTOR DE CASTRO,06:40
109121,TERMINAL SANTA FELICIDADE,07:05
109053,TUBO TIRADENTES,07:25
109120,TERMINAL BAIRRO ALTO,07:55
109055,TUBO NESTOR DE CASTRO,08:20
109121,TERMINAL SANTA FELICIDADE,08:45
109053,TUBO TIRADENTES,09:05
109120,TERMINAL BAIRRO ALTO,09:35
109055,TUBO NESTOR DE CASTRO,10:00
109121,TERMINAL SANTA FELICIDADE,10:25
109053,TUBO TIRADENTES,10:45
109120,TERMINAL BAIRRO ALTO,11:15
109055,TUBO NESTOR DE CASTRO,11:40
109121,TERMINAL SANTA FELICIDADE,12:05
109053,TUBO TIRADENTES,12:25
109120,TERMINAL BAIRRO ALTO,12:55
109055,TUBO NESTOR DE CASTRO,13:20
109121,TERMINAL SANTA FELICIDADE,13:45
109053,TUBO TIRADENTES,14:05
109120,TERMINAL BAIRRO ALTO,14:35
109055,TUBO NESTOR DE CASTRO,15:00
109121,TERMINAL SANTA FELICIDADE,15:25
109053,TUBO TIRADENTES,15:45
109120,TERMINAL BAIRRO ALTO,16:15
109055,TUBO NESTOR DE CASTRO,16:40
109121,TERMINAL SANTA FELICIDADE,17:05
109053,TUBO TIRADENTES,17:25
109120,TERMINAL BAIRRO ALTO,17:55
109055,TUBO NESTOR DE CASTRO,18:20
109121,TERMINAL SANTA FELICIDADE,18:45
109053,TUBO TIRADENTES,19:05
109120,TERMINAL BAIRRO ALTO,19:35
109055,TUBO NESTOR DE CASTRO,20:00
109121,TERMINAL SANTA FELICIDADE,20:25
109053,TUBO TIRADENTES,20:45
109120,TERMINAL BAIRRO ALTO,21:15
109055,TUBO NESTOR DE CASTRO,21:40
109121,TERMINAL SANTA FELICIDADE,22:05
109053,TUBO TIRADENTES,22:25
109120,TERMINAL BAIRRO ALTO,22:55
109055,TUBO NESTOR DE CASTRO,23:20
109121,TERMINAL SANTA FELICIDADE,23:45
109053,TUBO TIRADENTES,00:05
