Linha,307
Tabela,004
num,ponto,horario
109121,TERMINAL SANTA FELICIDADE,06:15
109053,TUBO TIRADENTES,06:35
109120,TERMINAL BAIRRO ALTO,07:05
109055,TUBO NESTOR DE CASTRO,07:30
109121,TERMINAL SANTA FELICIDADE,07:55
109053,TUBO TIRADENTES,08:15
109120,TERMINAL BAIRRO ALTO,08:45
109055,TUBO NESTOR DE CASTRO,09:10
109121,TERMINAL SANTA FELICIDADE,09:35
109053,TUBO TIRADENTES,09:55
109120,TERMINAL BAIRRO ALTO,10:25
109055,TUBO NESTOR DE CASTRO,10:50
109121,TERMINAL SANTA FELICIDADE,11:15
109053,TUBO TIRADENTES,11:35
109120,TERMINAL BAIRRO ALTO,12:05
109055,TUBO NESTOR DE CASTRO,12:30
109121,TERMINAL SANTA FELICIDADE,12:55
109053,TUBO TIRADENTES,13:15
109120,TERMINAL BAIRRO ALTO,13:45
109055,TUBO NESTOR DE CASTRO,14:10
109121,TERMINAL SANTA FELICIDADE,14:35
109053,TUBO TIRADENTES,14:55
109120,TERMINAL BAIRRO ALTO,15:25
109055,TUBO NESTOR DE CASTRO,15:50
109121,TERMINAL SANTA FELICIDADE,16:15
109053,TUBO TIRADENTES,16:35
109120,TERMINAL BAIRRO ALTO,17:05
109055,TUBO NESTOR DE CASTRO,17:30
109121,TERMINAL SANTA FELICIDADE,17:55
109053,TUBO TIRADENTES,18:15
109120,TERMINAL BAIRRO ALTO,18:45
109055,TUBO NESTOR DE CASTRO,19:10
109121,TERMINAL SANTA FELICIDADE,19:35
109053,TUBO TIRADENTES,19:55
109120,TERMINAL BAIRRO ALTO,20:25
109055,TUBO NESTOR DE CASTRO,20:50
109121,TERMINAL SANTA FELICIDADE,21:15
109053,TUBO TIRADENTES,21:35
109120,TERMINAL BAIRRO ALTO,22:05
109055,TUBO NESTOR DE CASTRO,22:30
109121,TERMINAL SANTA FELICIDADE,22:55
109053,TUBO TIRADENTES,23:15
109120,TERMINAL BAIRRO ALTO,23:45
109055,TUBO NESTOR DE CASTRO,00:10
