Linha,169
Tabela,001-1
num,ponto,horario
120350,BAIRRO JARDIM KOSMOS,05:40
101128,TRAVESSA NESTOR DE CASTRO,06:05
120350,BAIRRO JARDIM KOSMOS,06:30
101128,TRAVESSA NESTOR DE CASTRO,06:56
120350,BAIRRO JARDIM KOSMOS,07:22
