Linha,169
Tabela,003
num,ponto,horario
120350,BAIRRO JARDIM KOSMOS,06:48
101128,TRAVESSA NESTOR DE CASTRO,07:14
120350,BAIRRO JARDIM KOSMOS,07:40
101128,TRAVESSA NESTOR DE CASTRO,08:08
120350,BAIRRO JARDIM KOSMOS,08:32
101128,TRAVESSA NESTOR DE CASTRO,09:00
120350,BAIRRO JARDIM KOSMOS,09:30
101128,TRAVESSA NESTOR DE CASTRO,10:00
120350,BAIRRO JARDIM KOSMOS,10:30
101128,TRAVESSA NESTOR DE CASTRO,11:00
120350,BAIRRO JARDIM KOSMOS,11:30
101128,TRAVESSA NESTOR DE CASTRO,12:00
120350,BAIRRO JARDIM KOSMOS,12:30
101128,TRAVESSA NESTOR DE CASTRO,13:00
120350,BAIRRO JARDIM KOSMOS,13:30
101128,TRAVESSA NESTOR DE CASTRO,14:00
120350,BAIRRO JARDIM KOSMOS,14:30
101128,TRAVESSA NESTOR DE CASTRO,15:00
120350,BAIRRO JARDIM KOSMOS,15:30
101128,TRAVESSA NESTOR DE CASTRO,16:00
120350,BAIRRO JARDIM KOSMOS,16:25
101128,TRAVESSA NESTOR DE CASTRO,16:53
120350,BAIRRO JARDIM KOSMOS,17:25
101128,TRAVESSA NESTOR DE CASTRO,17:55
120350,BAIRRO JARDIM KOSMOS,18:25
101128,TRAVESSA NESTOR DE CASTRO,18:55
120350,BAIRRO JARDIM KOSMOS,19:25
101128,TRAVESSA NESTOR DE CASTRO,19:50
120350,BAIRRO JARDIM KOSMOS,20:15
101128,TRAVESSA NESTOR DE CASTRO,20:40
120350,BAIRRO JARDIM KOSMOS,21:05
101128,TRAVESSA NESTOR DE CASTRO,21:30
120350,BAIRRO JARDIM KOSMOS,21:55
101128,TRAVESSA NESTOR DE CASTRO,22:20
120350,BAIRRO JARDIM KOSMOS,22:45
101128,TRAVESSA NESTOR DE CASTRO,23:10
120350,BAIRRO JARDIM KOSMOS,23:35
101128,TRAVESSA NESTOR DE CASTRO,00:00
