Linha,169
Tabela,001-2
num,ponto,horario
101128,TRAVESSA NESTOR DE CASTRO,17:15
120350,BAIRRO JARDIM KOSMOS,17:45
101128,TRAVESSA NESTOR DE CASTRO,18:15
120350,BAIRRO JARDIM KOSMOS,18:50
101128,TRAVESSA NESTOR DE CASTRO,19:20
