Linha,232
Tabela,005
num,ponto,horario
120990,BAIRRO ALIANCA,06:24
105903,TERMINAL SANTA CANDIDA,06:44
120990,BAIRRO ALIANCA,07:02
105903,TERMINAL SANTA CANDIDA,07:26
120990,BAIRRO ALIANCA,07:47
105903,TERMINAL SANTA CANDIDA,08:09
120990,BAIRRO ALIANCA,08:27
105903,TERMINAL SANTA CANDIDA,08:50
120990,BAIRRO ALIANCA,09:07
105903,TERMINAL SANTA CANDIDA,09:30
120990,BAIRRO ALIANCA,09:47
105903,TERMINAL SANTA CANDIDA,10:10
120990,BAIRRO ALIANCA,10:27
105903,TERMINAL SANTA CANDIDA,10:50
120990,BAIRRO ALIANCA,11:07
105903,TERMINAL SANTA CANDIDA,11:30
120990,BAIRRO ALIANCA,11:47
105903,TERMINAL SANTA CANDIDA,12:10
120990,BAIRRO ALIANCA,12:27
105903,TERMINAL SANTA CANDIDA,12:50
120990,BAIRRO ALIANCA,13:07
105903,TERMINAL SANTA CANDIDA,13:30
120990,BAIRRO ALIANCA,13:47
105903,TERMINAL SANTA CANDIDA,14:10
120990,BAIRRO ALIANCA,14:27
105903,TERMINAL SANTA CANDIDA,14:50
120990,BAIRRO ALIANCA,15:07
105903,TERMINAL SANTA CANDIDA,15:30
120990,BAIRRO ALIANCA,15:47
105903,TERMINAL SANTA CANDIDA,16:10
120990,BAIRRO ALIANCA,16:27
105903,TERMINAL SANTA CANDIDA,16:50
120990,BAIRRO ALIANCA,17:07
105903,TERMINAL SANTA CANDIDA,17:29
120990,BAIRRO ALIANCA,17:49
105903,TERMINAL SANTA CANDIDA,18:12
120990,BAIRRO ALIANCA,18:33
105903,TERMINAL SANTA CANDIDA,18:56
120990,BAIRRO ALIANCA,19:17
105903,TERMINAL SANTA CANDIDA,19:36
120990,BAIRRO ALIANCA,19:56
105903,TERMINAL SANTA CANDIDA,20:16
