Linha,X36
Tabela,003-2
num,ponto,horario
109028,TERMINAL GUADALUPE,16:13
109131,TERMINAL FAZENDINHA,16:43
109028,TERMINAL GUADALUPE,17:23
109131,TERMINAL FAZENDINHA,18:08
109028,TERMINAL GUADALUPE,18:51
