Linha,815
Tabela,002-2
num,ponto,horario
190028,TUIUTI BARIGUI,11:10
104504,TERMINAL CAMPINA DO SIQUEIRA,11:20
104504,TERMINAL CAMPINA DO SIQUEIRA,11:43
104504,TERMINAL CAMPINA DO SIQUEIRA,12:12
104504,TERMINAL CAMPINA DO SIQUEIRA,12:36
