Linha,815
Tabela,002-3
num,ponto,horario
104504,TERMINAL CAMPINA DO SIQUEIRA,18:06
104504,TERMINAL CAMPINA DO SIQUEIRA,18:31
104504,TERMINAL CAMPINA DO SIQUEIRA,19:00
