Linha,815
Tabela,002-1
num,ponto,horario
104504,TERMINAL CAMPINA DO SIQUEIRA,07:27
104504,TERMINAL CAMPINA DO SIQUEIRA,07:49
104504,TERMINAL CAMPINA DO SIQUEIRA,08:11
104504,TERMINAL CAMPINA DO SIQUEIRA,08:33
