Linha,350
Tabela,001
num,ponto,horario
130993,ESTACAO ATUBA,05:40
150899,TERMINAL PINHEIRINHO,06:26
130993,ESTACAO ATUBA,07:04
150899,TERMINAL PINHEIRINHO,07:42
130993,ESTACAO ATUBA,08:20
150899,TERMINAL PINHEIRINHO,08:58
130993,ESTACAO ATUBA,09:36
150899,TERMINAL PINHEIRINHO,10:14
130993,ESTACAO ATUBA,10:52
150899,TERMINAL PINHEIRINHO,11:30
130993,ESTACAO ATUBA,12:08
150899,TERMINAL PINHEIRINHO,12:46
130993,ESTACAO ATUBA,13:24
150899,TERMINAL PINHEIRINHO,14:02
130993,ESTACAO ATUBA,14:40
150899,TERMINAL PINHEIRINHO,15:18
130993,ESTACAO ATUBA,15:56
150899,TERMINAL PINHEIRINHO,16:34
130993,ESTACAO ATUBA,17:12
150899,TERMINAL PINHEIRINHO,17:50
130993,ESTACAO ATUBA,18:28
150899,TERMINAL PINHEIRINHO,19:06
130993,ESTACAO ATUBA,19:44
150899,TERMINAL PINHEIRINHO,20:22
130993,ESTACAO ATUBA,21:00
150899,TERMINAL PINHEIRINHO,21:36
130993,ESTACAO ATUBA,22:12
150899,TERMINAL PINHEIRINHO,22:48
130993,ESTACAO ATUBA,23:22
