Linha,050
Tabela,003
num,ponto,horario
105607,TERMINAL V.OFICINAS,06:16
105804,TERMINAL PORTAO(SENT.FAZENDIN),06:54
105312,TERMINAL FAZENDINHA,07:10
105811,TERMINAL PORTAO(SENT.OFICINAS),07:24
105607,TERMINAL V.OFICINAS,08:02
105804,TERMINAL PORTAO(SENT.FAZENDIN),08:41
105312,TERMINAL FAZENDINHA,08:55
105811,TERMINAL PORTAO(SENT.OFICINAS),09:09
105607,TERMINAL V.OFICINAS,09:47
105804,TERMINAL PORTAO(SENT.FAZENDIN),10:26
105312,TERMINAL FAZENDINHA,10:40
105811,TERMINAL PORTAO(SENT.OFICINAS),10:54
105607,TERMINAL V.OFICINAS,11:32
105804,TERMINAL PORTAO(SENT.FAZENDIN),12:11
105312,TERMINAL FAZENDINHA,12:25
105811,TERMINAL PORTAO(SENT.OFICINAS),12:39
105607,TERMINAL V.OFICINAS,13:17
105804,TERMINAL PORTAO(SENT.FAZENDIN),13:56
105312,TERMINAL FAZENDINHA,14:10
105811,TERMINAL PORTAO(SENT.OFICINAS),14:24
105607,TERMINAL V.OFICINAS,15:02
105804,TERMINAL PORTAO(SENT.FAZENDIN),15:41
105312,TERMINAL FAZENDINHA,15:55
105811,TERMINAL PORTAO(SENT.OFICINAS),16:09
105607,TERMINAL V.OFICINAS,16:47
105804,TERMINAL PORTAO(SENT.FAZENDIN),17:26
105312,TERMINAL FAZENDINHA,17:40
105811,TERMINAL PORTAO(SENT.OFICINAS),17:54
105607,TERMINAL V.OFICINAS,18:32
105804,TERMINAL PORTAO(SENT.FAZENDIN),19:11
105312,TERMINAL FAZENDINHA,19:25
105811,TERMINAL PORTAO(SENT.OFICINAS),19:39
105607,TERMINAL V.OFICINAS,20:17
105804,TERMINAL PORTAO(SENT.FAZENDIN),20:56
105312,TERMINAL FAZENDINHA,21:10
105811,TERMINAL PORTAO(SENT.OFICINAS),21:24
105607,TERMINAL V.OFICINAS,22:02
105804,TERMINAL PORTAO(SENT.FAZENDIN),22:42
105312,TERMINAL FAZENDINHA,23:04
105811,TERMINAL PORTAO(SENT.OFICINAS),23:18
