Linha,829
Tabela,004
num,ponto,horario
104606,T.C.COMPRIDO ATE R.ANSELMO LIM,06:34
190381,RUA ANSELMO DE LIMA FILHO (VAZIO),07:00
104606,T.C.COMPRIDO ATE R.ANSELMO LIM,07:24
190381,RUA ANSELMO DE LIMA FILHO (VAZIO),07:50
104621,TERMINAL CAMPO COMPRIDO,08:08
104621,TERMINAL CAMPO COMPRIDO,08:28
104621,TERMINAL CAMPO COMPRIDO,08:50
104621,TERMINAL CAMPO COMPRIDO,09:10
104621,TERMINAL CAMPO COMPRIDO,09:32
104621,TERMINAL CAMPO COMPRIDO,09:56
104621,TERMINAL CAMPO COMPRIDO,10:20
104621,TERMINAL CAMPO COMPRIDO,10:44
104621,TERMINAL CAMPO COMPRIDO,11:08
104621,TERMINAL CAMPO COMPRIDO,11:32
