Linha,535
Tabela,003
num,ponto,horario
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),05:32
104310,TERMINAL BOQUEIRAO,05:57
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),06:26
104310,TERMINAL BOQUEIRAO,06:58
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),07:26
104310,TERMINAL BOQUEIRAO,07:58
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),08:26
104310,TERMINAL BOQUEIRAO,09:04
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),09:31
104310,TERMINAL BOQUEIRAO,09:58
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),10:25
104310,TERMINAL BOQUEIRAO,10:51
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),11:18
104310,TERMINAL BOQUEIRAO,11:44
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),12:10
104310,TERMINAL BOQUEIRAO,12:36
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),13:03
104310,TERMINAL BOQUEIRAO,13:29
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),13:55
104310,TERMINAL BOQUEIRAO,14:21
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),14:48
104310,TERMINAL BOQUEIRAO,15:14
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),15:40
104310,TERMINAL BOQUEIRAO,16:17
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),16:49
104310,TERMINAL BOQUEIRAO,17:17
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),17:49
104310,TERMINAL BOQUEIRAO,18:17
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),18:49
104310,TERMINAL BOQUEIRAO,19:17
