Linha,862
Tabela,001
num,ponto,horario
180978,BAIRRO BARIGUI,06:00
103503,PRACA ZACARIAS,06:27
180978,BAIRRO BARIGUI,06:50
103503,PRACA ZACARIAS,07:17
180978,BAIRRO BARIGUI,07:40
103503,PRACA ZACARIAS,08:07
180978,BAIRRO BARIGUI,08:30
103503,PRACA ZACARIAS,08:57
180978,BAIRRO BARIGUI,09:20
103503,PRACA ZACARIAS,09:47
180978,BAIRRO BARIGUI,10:10
103503,PRACA ZACARIAS,10:37
180978,BAIRRO BARIGUI,11:00
103503,PRACA ZACARIAS,11:27
180978,BAIRRO BARIGUI,11:50
103503,PRACA ZACARIAS,12:17
180978,BAIRRO BARIGUI,12:40
103503,PRACA ZACARIAS,13:07
180978,BAIRRO BARIGUI,13:30
103503,PRACA ZACARIAS,13:57
180978,BAIRRO BARIGUI,14:20
103503,PRACA ZACARIAS,14:47
180978,BAIRRO BARIGUI,15:10
103503,PRACA ZACARIAS,15:37
180978,BAIRRO BARIGUI,16:00
103503,PRACA ZACARIAS,16:27
180978,BAIRRO BARIGUI,16:50
103503,PRACA ZACARIAS,17:17
180978,BAIRRO BARIGUI,17:40
103503,PRACA ZACARIAS,18:07
180978,BAIRRO BARIGUI,18:30
103503,PRACA ZACARIAS,18:57
180978,BAIRRO BARIGUI,19:20
103503,PRACA ZACARIAS,19:47
180978,BAIRRO BARIGUI,20:10
103503,PRACA ZACARIAS,20:37
180978,BAIRRO BARIGUI,21:00
103503,PRACA ZACARIAS,21:27
180978,BAIRRO BARIGUI,21:50
103503,PRACA ZACARIAS,22:17
180978,BAIRRO BARIGUI,22:40
103503,PRACA ZACARIAS,23:07
180978,BAIRRO BARIGUI,23:30
103503,PRACA ZACARIAS,23:57
