Linha,636
Tabela,001
num,ponto,horario
160147,RUA INAJÁ (INÍCIO),05:00
160144,BAIRRO RIO NEGRO,05:03
105735,TERMINAL PINHEIRINHO,05:29
160144,BAIRRO RIO NEGRO,05:50
105735,TERMINAL PINHEIRINHO,06:17
160144,BAIRRO RIO NEGRO,06:39
105735,TERMINAL PINHEIRINHO,07:06
160144,BAIRRO RIO NEGRO,07:28
105735,TERMINAL PINHEIRINHO,07:55
160144,BAIRRO RIO NEGRO,08:17
105735,TERMINAL PINHEIRINHO,08:44
160144,BAIRRO RIO NEGRO,09:06
105735,TERMINAL PINHEIRINHO,09:33
160144,BAIRRO RIO NEGRO,09:55
105735,TERMINAL PINHEIRINHO,10:22
160144,BAIRRO RIO NEGRO,10:44
105735,TERMINAL PINHEIRINHO,11:11
160144,BAIRRO RIO NEGRO,11:33
105735,TERMINAL PINHEIRINHO,12:00
160144,BAIRRO RIO NEGRO,12:22
105735,TERMINAL PINHEIRINHO,12:48
160144,BAIRRO RIO NEGRO,13:10
105735,TERMINAL PINHEIRINHO,13:36
160144,BAIRRO RIO NEGRO,13:58
105735,TERMINAL PINHEIRINHO,14:24
160144,BAIRRO RIO NEGRO,14:46
105735,TERMINAL PINHEIRINHO,15:12
160144,BAIRRO RIO NEGRO,15:34
105735,TERMINAL PINHEIRINHO,16:00
160144,BAIRRO RIO NEGRO,16:22
105735,TERMINAL PINHEIRINHO,16:48
160144,BAIRRO RIO NEGRO,17:10
105735,TERMINAL PINHEIRINHO,17:36
160144,BAIRRO RIO NEGRO,17:58
105735,TERMINAL PINHEIRINHO,18:24
160144,BAIRRO RIO NEGRO,18:46
105735,TERMINAL PINHEIRINHO,19:12
160144,BAIRRO RIO NEGRO,19:34
105735,TERMINAL PINHEIRINHO,20:00
160144,BAIRRO RIO NEGRO,20:22
105735,TERMINAL PINHEIRINHO,20:48
160144,BAIRRO RIO NEGRO,21:10
105735,TERMINAL PINHEIRINHO,21:36
160144,BAIRRO RIO NEGRO,21:58
105735,TERMINAL PINHEIRINHO,22:24
160144,BAIRRO RIO NEGRO,22:46
105735,TERMINAL PINHEIRINHO,23:12
160144,BAIRRO RIO NEGRO,23:34
105735,TERMINAL PINHEIRINHO,00:00
