Linha,475
Tabela,001
num,ponto,horario
140871,BAIRRO CANAL BELEM,05:45
102019,PRACA RUI BARBOSA,06:20
140871,BAIRRO CANAL BELEM,07:00
102019,PRACA RUI BARBOSA,07:40
140871,BAIRRO CANAL BELEM,08:20
102019,PRACA RUI BARBOSA,09:00
140871,BAIRRO CANAL BELEM,09:40
102019,PRACA RUI BARBOSA,10:20
140871,BAIRRO CANAL BELEM,11:00
102019,PRACA RUI BARBOSA,11:40
140871,BAIRRO CANAL BELEM,12:20
102019,PRACA RUI BARBOSA,13:00
140871,BAIRRO CANAL BELEM,13:40
102019,PRACA RUI BARBOSA,14:20
140871,BAIRRO CANAL BELEM,15:00
102019,PRACA RUI BARBOSA,15:40
140871,BAIRRO CANAL BELEM,16:20
102019,PRACA RUI BARBOSA,17:00
140871,BAIRRO CANAL BELEM,17:40
102019,PRACA RUI BARBOSA,18:20
140871,BAIRRO CANAL BELEM,19:00
102019,PRACA RUI BARBOSA,19:40
140871,BAIRRO CANAL BELEM,20:20
102019,PRACA RUI BARBOSA,21:00
140871,BAIRRO CANAL BELEM,21:35
102019,PRACA RUI BARBOSA,22:10
140871,BAIRRO CANAL BELEM,22:45
102019,PRACA RUI BARBOSA,23:20
