Linha,275
Tabela,002
num,ponto,horario
120170,BAIRRO F.NORONHA/LARANJEIRAS,05:42
101163,TRAVESSA MOREIRA GARCEZ,06:16
120170,BAIRRO F.NORONHA/LARANJEIRAS,06:46
101163,TRAVESSA MOREIRA GARCEZ,07:27
120170,BAIRRO F.NORONHA/LARANJEIRAS,07:57
101163,TRAVESSA MOREIRA GARCEZ,08:42
120170,BAIRRO F.NORONHA/LARANJEIRAS,09:12
101163,TRAVESSA MOREIRA GARCEZ,09:48
120170,BAIRRO F.NORONHA/LARANJEIRAS,10:19
101163,TRAVESSA MOREIRA GARCEZ,11:02
120170,BAIRRO F.NORONHA/LARANJEIRAS,11:33
101163,TRAVESSA MOREIRA GARCEZ,12:16
120170,BAIRRO F.NORONHA/LARANJEIRAS,12:47
101163,TRAVESSA MOREIRA GARCEZ,13:30
120170,BAIRRO F.NORONHA/LARANJEIRAS,14:01
101163,TRAVESSA MOREIRA GARCEZ,14:44
120170,BAIRRO F.NORONHA/LARANJEIRAS,15:15
101163,TRAVESSA MOREIRA GARCEZ,15:55
120170,BAIRRO F.NORONHA/LARANJEIRAS,16:26
101163,TRAVESSA MOREIRA GARCEZ,17:10
120170,BAIRRO F.NORONHA/LARANJEIRAS,17:50
101163,TRAVESSA MOREIRA GARCEZ,18:31
120170,BAIRRO F.NORONHA/LARANJEIRAS,19:15
101163,TRAVESSA MOREIRA GARCEZ,19:50
120170,BAIRRO F.NORONHA/LARANJEIRAS,20:25
101163,TRAVESSA MOREIRA GARCEZ,21:00
120170,BAIRRO F.NORONHA/LARANJEIRAS,21:30
101163,TRAVESSA MOREIRA GARCEZ,22:10
120170,BAIRRO F.NORONHA/LARANJEIRAS,22:40
101163,TRAVESSA MOREIRA GARCEZ,23:20
120170,BAIRRO F.NORONHA/LARANJEIRAS,23:48
