Linha,275
Tabela,001
num,ponto,horario
120170,BAIRRO F.NORONHA/LARANJEIRAS,05:10
101163,TRAVESSA MOREIRA GARCEZ,05:40
120170,BAIRRO F.NORONHA/LARANJEIRAS,06:04
101163,TRAVESSA MOREIRA GARCEZ,06:37
120170,BAIRRO F.NORONHA/LARANJEIRAS,07:07
101163,TRAVESSA MOREIRA GARCEZ,07:52
120170,BAIRRO F.NORONHA/LARANJEIRAS,08:22
101163,TRAVESSA MOREIRA GARCEZ,09:12
120170,BAIRRO F.NORONHA/LARANJEIRAS,09:42
101163,TRAVESSA MOREIRA GARCEZ,10:25
120170,BAIRRO F.NORONHA/LARANJEIRAS,10:56
101163,TRAVESSA MOREIRA GARCEZ,11:39
120170,BAIRRO F.NORONHA/LARANJEIRAS,12:10
101163,TRAVESSA MOREIRA GARCEZ,12:53
120170,BAIRRO F.NORONHA/LARANJEIRAS,13:24
101163,TRAVESSA MOREIRA GARCEZ,14:07
120170,BAIRRO F.NORONHA/LARANJEIRAS,14:38
101163,TRAVESSA MOREIRA GARCEZ,15:21
120170,BAIRRO F.NORONHA/LARANJEIRAS,15:55
101163,TRAVESSA MOREIRA GARCEZ,16:45
120170,BAIRRO F.NORONHA/LARANJEIRAS,17:20
101163,TRAVESSA MOREIRA GARCEZ,18:04
120170,BAIRRO F.NORONHA/LARANJEIRAS,18:46
101163,TRAVESSA MOREIRA GARCEZ,19:27
120170,BAIRRO F.NORONHA/LARANJEIRAS,20:00
101163,TRAVESSA MOREIRA GARCEZ,20:30
120170,BAIRRO F.NORONHA/LARANJEIRAS,21:05
101163,TRAVESSA MOREIRA GARCEZ,21:40
120170,BAIRRO F.NORONHA/LARANJEIRAS,22:10
101163,TRAVESSA MOREIRA GARCEZ,22:50
120170,BAIRRO F.NORONHA/LARANJEIRAS,23:20
101163,TRAVESSA MOREIRA GARCEZ,00:00
120170,BAIRRO F.NORONHA/LARANJEIRAS,00:28
