Linha,965
Tabela,001
num,ponto,horario
106005,TERMINAL SANTA FELICIDADE,05:50
101013,PRACA TIRADENTES,06:25
106005,TERMINAL SANTA FELICIDADE,06:58
101013,PRACA TIRADENTES,07:30
106005,TERMINAL SANTA FELICIDADE,08:00
101013,PRACA TIRADENTES,08:30
106005,TERMINAL SANTA FELICIDADE,09:00
101013,PRACA TIRADENTES,09:30
106005,TERMINAL SANTA FELICIDADE,10:00
101013,PRACA TIRADENTES,10:30
106005,TERMINAL SANTA FELICIDADE,11:00
101013,PRACA TIRADENTES,11:30
106005,TERMINAL SANTA FELICIDADE,12:00
101013,PRACA TIRADENTES,12:30
106005,TERMINAL SANTA FELICIDADE,13:00
101013,PRACA TIRADENTES,13:30
106005,TERMINAL SANTA FELICIDADE,14:00
101013,PRACA TIRADENTES,14:30
106005,TERMINAL SANTA FELICIDADE,15:00
101013,PRACA TIRADENTES,15:30
106005,TERMINAL SANTA FELICIDADE,16:00
101013,PRACA TIRADENTES,16:30
106005,TERMINAL SANTA FELICIDADE,17:00
101013,PRACA TIRADENTES,17:30
106005,TERMINAL SANTA FELICIDADE,18:00
101013,PRACA TIRADENTES,18:30
106005,TERMINAL SANTA FELICIDADE,19:00
101013,PRACA TIRADENTES,19:30
106005,TERMINAL SANTA FELICIDADE,20:00
101013,PRACA TIRADENTES,20:30
106005,TERMINAL SANTA FELICIDADE,21:00
101013,PRACA TIRADENTES,21:30
106005,TERMINAL SANTA FELICIDADE,22:00
101013,PRACA TIRADENTES,22:30
106005,TERMINAL SANTA FELICIDADE,23:00
101013,PRACA TIRADENTES,23:30
