Linha,272
Tabela,001
num,ponto,horario
120148,BAIRRO PAINEIRAS,06:00
101166,TRAVESSA MOREIRA GARCEZ,06:30
120148,BAIRRO PAINEIRAS,07:05
101166,TRAVESSA MOREIRA GARCEZ,07:35
120148,BAIRRO PAINEIRAS,08:10
101166,TRAVESSA MOREIRA GARCEZ,08:40
120148,BAIRRO PAINEIRAS,09:15
101166,TRAVESSA MOREIRA GARCEZ,09:45
120148,BAIRRO PAINEIRAS,10:20
101166,TRAVESSA MOREIRA GARCEZ,10:50
120148,BAIRRO PAINEIRAS,11:25
101166,TRAVESSA MOREIRA GARCEZ,11:55
120148,BAIRRO PAINEIRAS,12:30
101166,TRAVESSA MOREIRA GARCEZ,13:00
120148,BAIRRO PAINEIRAS,13:35
101166,TRAVESSA MOREIRA GARCEZ,14:05
120148,BAIRRO PAINEIRAS,14:40
101166,TRAVESSA MOREIRA GARCEZ,15:10
120148,BAIRRO PAINEIRAS,15:45
101166,TRAVESSA MOREIRA GARCEZ,16:15
120148,BAIRRO PAINEIRAS,16:50
101166,TRAVESSA MOREIRA GARCEZ,17:20
120148,BAIRRO PAINEIRAS,17:55
101166,TRAVESSA MOREIRA GARCEZ,18:25
120148,BAIRRO PAINEIRAS,19:00
101166,TRAVESSA MOREIRA GARCEZ,19:30
120148,BAIRRO PAINEIRAS,20:05
101166,TRAVESSA MOREIRA GARCEZ,20:35
120148,BAIRRO PAINEIRAS,21:10
101166,TRAVESSA MOREIRA GARCEZ,21:40
120148,BAIRRO PAINEIRAS,22:15
101166,TRAVESSA MOREIRA GARCEZ,22:45
120148,BAIRRO PAINEIRAS,23:20
101166,TRAVESSA MOREIRA GARCEZ,23:50
