Linha,463
Tabela,002
num,ponto,horario
140977,PLANTA EVARISTO,05:25
140386,BAIRRO SOLITUDE,05:31
103207,PRACA CARLOS GOMES,05:55
140977,PLANTA EVARISTO,06:25
140386,BAIRRO SOLITUDE,06:42
103207,PRACA CARLOS GOMES,07:17
140977,PLANTA EVARISTO,07:45
140386,BAIRRO SOLITUDE,08:02
103207,PRACA CARLOS GOMES,08:37
140977,PLANTA EVARISTO,09:07
140386,BAIRRO SOLITUDE,09:20
103207,PRACA CARLOS GOMES,09:50
140977,PLANTA EVARISTO,10:16
140386,BAIRRO SOLITUDE,10:30
103207,PRACA CARLOS GOMES,11:00
140977,PLANTA EVARISTO,11:24
140386,BAIRRO SOLITUDE,11:40
103207,PRACA CARLOS GOMES,12:10
140977,PLANTA EVARISTO,12:34
140386,BAIRRO SOLITUDE,12:50
103207,PRACA CARLOS GOMES,13:20
140977,PLANTA EVARISTO,13:44
140386,BAIRRO SOLITUDE,14:00
103207,PRACA CARLOS GOMES,14:30
140977,PLANTA EVARISTO,14:54
140386,BAIRRO SOLITUDE,15:10
103207,PRACA CARLOS GOMES,15:40
140977,PLANTA EVARISTO,16:13
140386,BAIRRO SOLITUDE,16:32
103207,PRACA CARLOS GOMES,17:10
140977,PLANTA EVARISTO,17:50
140386,BAIRRO SOLITUDE,18:02
103207,PRACA CARLOS GOMES,18:40
140977,PLANTA EVARISTO,19:20
140386,BAIRRO SOLITUDE,19:32
103207,PRACA CARLOS GOMES,20:10
140977,PLANTA EVARISTO,20:36
140386,BAIRRO SOLITUDE,20:44
103207,PRACA CARLOS GOMES,21:10
140977,PLANTA EVARISTO,21:36
140386,BAIRRO SOLITUDE,21:44
103207,PRACA CARLOS GOMES,22:10
140977,PLANTA EVARISTO,22:36
140386,BAIRRO SOLITUDE,22:44
103207,PRACA CARLOS GOMES,23:10
140977,PLANTA EVARISTO,23:36
140386,BAIRRO SOLITUDE,23:44
103207,PRACA CARLOS GOMES,00:10
140977,PLANTA EVARISTO,00:36
