Linha,521
Tabela,001
num,ponto,horario
150342,BAIRRO NIVALDO BRAGA,05:30
104908,TERMINAL CARMO,05:45
150342,BAIRRO NIVALDO BRAGA,06:00
104908,TERMINAL CARMO,06:15
150342,BAIRRO NIVALDO BRAGA,06:35
104908,TERMINAL CARMO,06:55
150342,BAIRRO NIVALDO BRAGA,07:15
104908,TERMINAL CARMO,07:35
150342,BAIRRO NIVALDO BRAGA,07:55
104908,TERMINAL CARMO,08:15
150342,BAIRRO NIVALDO BRAGA,08:35
104908,TERMINAL CARMO,08:55
150342,BAIRRO NIVALDO BRAGA,09:15
104908,TERMINAL CARMO,09:35
150342,BAIRRO NIVALDO BRAGA,09:55
104908,TERMINAL CARMO,10:15
150342,BAIRRO NIVALDO BRAGA,10:35
104908,TERMINAL CARMO,10:55
150342,BAIRRO NIVALDO BRAGA,11:15
104908,TERMINAL CARMO,11:35
150342,BAIRRO NIVALDO BRAGA,11:55
104908,TERMINAL CARMO,12:15
150342,BAIRRO NIVALDO BRAGA,12:35
104908,TERMINAL CARMO,12:55
150342,BAIRRO NIVALDO BRAGA,13:15
104908,TERMINAL CARMO,13:35
150342,BAIRRO NIVALDO BRAGA,13:55
104908,TERMINAL CARMO,14:15
150342,BAIRRO NIVALDO BRAGA,14:35
104908,TERMINAL CARMO,14:55
150342,BAIRRO NIVALDO BRAGA,15:15
104908,TERMINAL CARMO,15:35
150342,BAIRRO NIVALDO BRAGA,15:55
104908,TERMINAL CARMO,16:15
150342,BAIRRO NIVALDO BRAGA,16:35
104908,TERMINAL CARMO,16:55
150342,BAIRRO NIVALDO BRAGA,17:15
104908,TERMINAL CARMO,17:35
150342,BAIRRO NIVALDO BRAGA,17:55
104908,TERMINAL CARMO,18:15
150342,BAIRRO NIVALDO BRAGA,18:35
104908,TERMINAL CARMO,18:55
150342,BAIRRO NIVALDO BRAGA,19:15
104908,TERMINAL CARMO,19:35
150342,BAIRRO NIVALDO BRAGA,19:55
104908,TERMINAL CARMO,20:15
150342,BAIRRO NIVALDO BRAGA,20:35
104908,TERMINAL CARMO,20:55
150342,BAIRRO NIVALDO BRAGA,21:15
104908,TERMINAL CARMO,21:35
150342,BAIRRO NIVALDO BRAGA,21:55
104908,TERMINAL CARMO,22:15
150342,BAIRRO NIVALDO BRAGA,22:30
104908,TERMINAL CARMO,22:45
150342,BAIRRO NIVALDO BRAGA,23:00
104908,TERMINAL CARMO,23:15
150342,BAIRRO NIVALDO BRAGA,23:30
104908,TERMINAL CARMO,23:45
150342,BAIRRO NIVALDO BRAGA,00:00
104908,TERMINAL CARMO,00:15
