Linha,507
Tabela,002
num,ponto,horario
109102,TERMINAL BOQUEIRAO,05:47
109113,TERMINAL SITIO CERCADO,05:59
105707,TERMINAL PINHEIRINHO,06:15
109027,TERMINAL GUADALUPE,06:51
109102,TERMINAL BOQUEIRAO,07:24
109113,TERMINAL SITIO CERCADO,07:37
105707,TERMINAL PINHEIRINHO,08:01
109027,TERMINAL GUADALUPE,08:45
109102,TERMINAL BOQUEIRAO,09:15
109113,TERMINAL SITIO CERCADO,09:27
105707,TERMINAL PINHEIRINHO,09:45
109027,TERMINAL GUADALUPE,10:26
109102,TERMINAL BOQUEIRAO,10:56
109113,TERMINAL SITIO CERCADO,11:09
105707,TERMINAL PINHEIRINHO,11:27
109027,TERMINAL GUADALUPE,12:06
109102,TERMINAL BOQUEIRAO,12:37
109113,TERMINAL SITIO CERCADO,12:50
105707,TERMINAL PINHEIRINHO,13:09
109027,TERMINAL GUADALUPE,13:49
109102,TERMINAL BOQUEIRAO,14:20
109113,TERMINAL SITIO CERCADO,14:33
105707,TERMINAL PINHEIRINHO,14:51
109027,TERMINAL GUADALUPE,15:31
109102,TERMINAL BOQUEIRAO,16:02
109113,TERMINAL SITIO CERCADO,16:15
105707,TERMINAL PINHEIRINHO,16:34
109027,TERMINAL GUADALUPE,17:18
109102,TERMINAL BOQUEIRAO,17:51
109113,TERMINAL SITIO CERCADO,18:08
105707,TERMINAL PINHEIRINHO,18:30
109027,TERMINAL GUADALUPE,19:16
109102,TERMINAL BOQUEIRAO,19:46
