Linha,507
Tabela,005-1
num,ponto,horario
109102,TERMINAL BOQUEIRAO,06:11
109113,TERMINAL SITIO CERCADO,06:23
105707,TERMINAL PINHEIRINHO,06:41
109027,TERMINAL GUADALUPE,07:20
109102,TERMINAL BOQUEIRAO,07:52
109113,TERMINAL SITIO CERCADO,08:04
105707,TERMINAL PINHEIRINHO,08:27
