Linha,507
Tabela,003
num,ponto,horario
109102,TERMINAL BOQUEIRAO,06:03
109113,TERMINAL SITIO CERCADO,06:15
105707,TERMINAL PINHEIRINHO,06:32
109027,TERMINAL GUADALUPE,07:10
109102,TERMINAL BOQUEIRAO,07:42
109113,TERMINAL SITIO CERCADO,07:55
105707,TERMINAL PINHEIRINHO,08:18
109027,TERMINAL GUADALUPE,09:02
109102,TERMINAL BOQUEIRAO,09:32
109113,TERMINAL SITIO CERCADO,09:44
105707,TERMINAL PINHEIRINHO,10:02
109027,TERMINAL GUADALUPE,10:42
109102,TERMINAL BOQUEIRAO,11:13
109113,TERMINAL SITIO CERCADO,11:26
105707,TERMINAL PINHEIRINHO,11:44
109027,TERMINAL GUADALUPE,12:23
109102,TERMINAL BOQUEIRAO,12:54
109113,TERMINAL SITIO CERCADO,13:07
105707,TERMINAL PINHEIRINHO,13:26
109027,TERMINAL GUADALUPE,14:06
109102,TERMINAL BOQUEIRAO,14:37
109113,TERMINAL SITIO CERCADO,14:50
105707,TERMINAL PINHEIRINHO,15:08
109027,TERMINAL GUADALUPE,15:48
109102,TERMINAL BOQUEIRAO,16:19
109113,TERMINAL SITIO CERCADO,16:32
105707,TERMINAL PINHEIRINHO,16:51
109027,TERMINAL GUADALUPE,17:37
109102,TERMINAL BOQUEIRAO,18:10
109113,TERMINAL SITIO CERCADO,18:27
105707,TERMINAL PINHEIRINHO,18:49
109027,TERMINAL GUADALUPE,19:35
109102,TERMINAL BOQUEIRAO,20:05
