Linha,507
Tabela,010
num,ponto,horario
109102,TERMINAL BOQUEIRAO,06:51
109113,TERMINAL SITIO CERCADO,07:04
105707,TERMINAL PINHEIRINHO,07:27
109027,TERMINAL GUADALUPE,08:11
109102,TERMINAL BOQUEIRAO,08:40
109113,TERMINAL SITIO CERCADO,08:52
105707,TERMINAL PINHEIRINHO,09:11
109027,TERMINAL GUADALUPE,09:53
109102,TERMINAL BOQUEIRAO,10:23
109113,TERMINAL SITIO CERCADO,10:35
105707,TERMINAL PINHEIRINHO,10:53
109027,TERMINAL GUADALUPE,11:32
109102,TERMINAL BOQUEIRAO,12:03
109113,TERMINAL SITIO CERCADO,12:16
105707,TERMINAL PINHEIRINHO,12:35
109027,TERMINAL GUADALUPE,13:14
109102,TERMINAL BOQUEIRAO,13:45
109113,TERMINAL SITIO CERCADO,13:58
105707,TERMINAL PINHEIRINHO,14:17
109027,TERMINAL GUADALUPE,14:57
109102,TERMINAL BOQUEIRAO,15:28
109113,TERMINAL SITIO CERCADO,15:41
105707,TERMINAL PINHEIRINHO,15:59
109027,TERMINAL GUADALUPE,16:41
109102,TERMINAL BOQUEIRAO,17:13
109113,TERMINAL SITIO CERCADO,17:29
105707,TERMINAL PINHEIRINHO,17:50
109027,TERMINAL GUADALUPE,18:36
109102,TERMINAL BOQUEIRAO,19:08
109113,TERMINAL SITIO CERCADO,19:25
