Linha,702
Tabela,008
num,ponto,horario
109132,TERMINAL CAIUA,07:18
109041,TUBO PRACA 19 DE DEZEMBRO,08:13
109142,TERMINAL CACHOEIRA,08:44
109028,TERMINAL GUADALUPE,09:24
109132,TERMINAL CAIUA,10:04
109041,TUBO PRACA 19 DE DEZEMBRO,10:49
109142,TERMINAL CACHOEIRA,11:24
109028,TERMINAL GUADALUPE,12:04
109132,TERMINAL CAIUA,12:44
109041,TUBO PRACA 19 DE DEZEMBRO,13:29
109142,TERMINAL CACHOEIRA,14:04
109028,TERMINAL GUADALUPE,14:44
109132,TERMINAL CAIUA,15:24
109041,TUBO PRACA 19 DE DEZEMBRO,16:06
109142,TERMINAL CACHOEIRA,16:45
109028,TERMINAL GUADALUPE,17:30
109132,TERMINAL CAIUA,18:25
109041,TUBO PRACA 19 DE DEZEMBRO,19:24
