Linha,702
Tabela,003-1
num,ponto,horario
109132,TERMINAL CAIUA,06:05
109041,TUBO PRACA 19 DE DEZEMBRO,06:50
109142,TERMINAL CACHOEIRA,07:24
109028,TERMINAL GUADALUPE,08:26
