Linha,702
Tabela,002
num,ponto,horario
109132,TERMINAL CAIUA,05:52
109041,TUBO PRACA 19 DE DEZEMBRO,06:36
109142,TERMINAL CACHOEIRA,07:10
109028,TERMINAL GUADALUPE,08:15
109132,TERMINAL CAIUA,09:04
109041,TUBO PRACA 19 DE DEZEMBRO,09:49
109142,TERMINAL CACHOEIRA,10:24
109028,TERMINAL GUADALUPE,11:04
109132,TERMINAL CAIUA,11:44
109041,TUBO PRACA 19 DE DEZEMBRO,12:29
109142,TERMINAL CACHOEIRA,13:04
109028,TERMINAL GUADALUPE,13:44
109132,TERMINAL CAIUA,14:24
109041,TUBO PRACA 19 DE DEZEMBRO,15:09
109142,TERMINAL CACHOEIRA,15:43
109028,TERMINAL GUADALUPE,16:20
109132,TERMINAL CAIUA,17:07
109041,TUBO PRACA 19 DE DEZEMBRO,18:11
109142,TERMINAL CACHOEIRA,19:00
109028,TERMINAL GUADALUPE,19:42
109132,TERMINAL CAIUA,20:27
109041,TUBO PRACA 19 DE DEZEMBRO,21:07
109142,TERMINAL CACHOEIRA,21:37
109028,TERMINAL GUADALUPE,22:07
109132,TERMINAL CAIUA,22:42
109041,TUBO PRACA 19 DE DEZEMBRO,23:22
109142,TERMINAL CACHOEIRA,23:50
109028,TERMINAL GUADALUPE,00:18
