Linha,702
Tabela,012-1
num,ponto,horario
109142,TERMINAL CACHOEIRA,06:10
109028,TERMINAL GUADALUPE,06:56
109132,TERMINAL CAIUA,07:42
109041,TUBO PRACA 19 DE DEZEMBRO,08:37
