Linha,702
Tabela,005-1
num,ponto,horario
109132,TERMINAL CAIUA,06:30
109041,TUBO PRACA 19 DE DEZEMBRO,07:18
109142,TERMINAL CACHOEIRA,07:54
109028,TERMINAL GUADALUPE,08:54
