Linha,203
Tabela,018
num,ponto,horario
105901,TERMINAL SANTA CANDIDA,06:40
104413,TERMINAL CABRAL/SENTIDO SUL,06:54
108024,ESTACAO TUBO CENTRAL/SUL,07:06
108036,ESTACAO TUBO BENTO VIANA/SUL,07:22
104801,TERMINAL CAPAO RASO,07:45
108035,ESTACAO TUBO BENTO VIANA/NORTE,08:04
108023,ESTACAO TUBO CENTRAL/NORTE,08:23
104411,TERMINAL CABRAL/SENTIDO NORTE,08:34
105901,TERMINAL SANTA CANDIDA,08:55
104413,TERMINAL CABRAL/SENTIDO SUL,09:09
108024,ESTACAO TUBO CENTRAL/SUL,09:21
108036,ESTACAO TUBO BENTO VIANA/SUL,09:36
104801,TERMINAL CAPAO RASO,09:59
108035,ESTACAO TUBO BENTO VIANA/NORTE,10:17
108023,ESTACAO TUBO CENTRAL/NORTE,10:36
104411,TERMINAL CABRAL/SENTIDO NORTE,10:47
105901,TERMINAL SANTA CANDIDA,11:08
104413,TERMINAL CABRAL/SENTIDO SUL,11:22
108024,ESTACAO TUBO CENTRAL/SUL,11:34
108036,ESTACAO TUBO BENTO VIANA/SUL,11:49
104801,TERMINAL CAPAO RASO,12:13
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:31
108023,ESTACAO TUBO CENTRAL/NORTE,12:50
104411,TERMINAL CABRAL/SENTIDO NORTE,13:01
105901,TERMINAL SANTA CANDIDA,13:21
104413,TERMINAL CABRAL/SENTIDO SUL,13:35
108024,ESTACAO TUBO CENTRAL/SUL,13:47
108036,ESTACAO TUBO BENTO VIANA/SUL,14:02
104801,TERMINAL CAPAO RASO,14:25
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:43
108023,ESTACAO TUBO CENTRAL/NORTE,15:02
104411,TERMINAL CABRAL/SENTIDO NORTE,15:13
105901,TERMINAL SANTA CANDIDA,15:33
104413,TERMINAL CABRAL/SENTIDO SUL,15:47
108024,ESTACAO TUBO CENTRAL/SUL,15:59
108036,ESTACAO TUBO BENTO VIANA/SUL,16:14
104801,TERMINAL CAPAO RASO,16:37
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:55
108023,ESTACAO TUBO CENTRAL/NORTE,17:14
104411,TERMINAL CABRAL/SENTIDO NORTE,17:26
105901,TERMINAL SANTA CANDIDA,17:48
104413,TERMINAL CABRAL/SENTIDO SUL,18:02
108024,ESTACAO TUBO CENTRAL/SUL,18:14
108036,ESTACAO TUBO BENTO VIANA/SUL,18:30
104801,TERMINAL CAPAO RASO,18:55
108035,ESTACAO TUBO BENTO VIANA/NORTE,19:14
108023,ESTACAO TUBO CENTRAL/NORTE,19:33
104411,TERMINAL CABRAL/SENTIDO NORTE,19:45
105901,TERMINAL SANTA CANDIDA,20:08
104413,TERMINAL CABRAL/SENTIDO SUL,20:22
108024,ESTACAO TUBO CENTRAL/SUL,20:34
108036,ESTACAO TUBO BENTO VIANA/SUL,20:50
104801,TERMINAL CAPAO RASO,21:15
108035,ESTACAO TUBO BENTO VIANA/NORTE,21:33
108023,ESTACAO TUBO CENTRAL/NORTE,21:50
104411,TERMINAL CABRAL/SENTIDO NORTE,22:01
105901,TERMINAL SANTA CANDIDA,22:22
104413,TERMINAL CABRAL/SENTIDO SUL,22:34
108024,ESTACAO TUBO CENTRAL/SUL,22:46
108036,ESTACAO TUBO BENTO VIANA/SUL,23:00
104801,TERMINAL CAPAO RASO,23:22
108035,ESTACAO TUBO BENTO VIANA/NORTE,23:39
108023,ESTACAO TUBO CENTRAL/NORTE,23:52
104411,TERMINAL CABRAL/SENTIDO NORTE,00:03
