Linha,203
Tabela,015
num,ponto,horario
105901,TERMINAL SANTA CANDIDA,06:11
104413,TERMINAL CABRAL/SENTIDO SUL,06:24
108024,ESTACAO TUBO CENTRAL/SUL,06:36
108036,ESTACAO TUBO BENTO VIANA/SUL,06:52
104801,TERMINAL CAPAO RASO,07:14
108035,ESTACAO TUBO BENTO VIANA/NORTE,07:32
108023,ESTACAO TUBO CENTRAL/NORTE,07:51
104411,TERMINAL CABRAL/SENTIDO NORTE,08:02
105901,TERMINAL SANTA CANDIDA,08:24
104413,TERMINAL CABRAL/SENTIDO SUL,08:38
108024,ESTACAO TUBO CENTRAL/SUL,08:50
108036,ESTACAO TUBO BENTO VIANA/SUL,09:07
104801,TERMINAL CAPAO RASO,09:33
108035,ESTACAO TUBO BENTO VIANA/NORTE,09:51
108023,ESTACAO TUBO CENTRAL/NORTE,10:10
104411,TERMINAL CABRAL/SENTIDO NORTE,10:21
105901,TERMINAL SANTA CANDIDA,10:42
104413,TERMINAL CABRAL/SENTIDO SUL,10:56
108024,ESTACAO TUBO CENTRAL/SUL,11:08
108036,ESTACAO TUBO BENTO VIANA/SUL,11:23
104801,TERMINAL CAPAO RASO,11:45
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:03
108023,ESTACAO TUBO CENTRAL/NORTE,12:22
104411,TERMINAL CABRAL/SENTIDO NORTE,12:33
105901,TERMINAL SANTA CANDIDA,12:52
104413,TERMINAL CABRAL/SENTIDO SUL,13:06
108024,ESTACAO TUBO CENTRAL/SUL,13:18
108036,ESTACAO TUBO BENTO VIANA/SUL,13:33
104801,TERMINAL CAPAO RASO,13:56
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:14
108023,ESTACAO TUBO CENTRAL/NORTE,14:33
104411,TERMINAL CABRAL/SENTIDO NORTE,14:44
105901,TERMINAL SANTA CANDIDA,15:04
104413,TERMINAL CABRAL/SENTIDO SUL,15:18
108024,ESTACAO TUBO CENTRAL/SUL,15:30
108036,ESTACAO TUBO BENTO VIANA/SUL,15:45
104801,TERMINAL CAPAO RASO,16:08
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:26
108023,ESTACAO TUBO CENTRAL/NORTE,16:45
104411,TERMINAL CABRAL/SENTIDO NORTE,16:56
105901,TERMINAL SANTA CANDIDA,17:17
104413,TERMINAL CABRAL/SENTIDO SUL,17:31
108024,ESTACAO TUBO CENTRAL/SUL,17:43
108036,ESTACAO TUBO BENTO VIANA/SUL,18:00
104801,TERMINAL CAPAO RASO,18:25
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:44
108023,ESTACAO TUBO CENTRAL/NORTE,19:03
104411,TERMINAL CABRAL/SENTIDO NORTE,19:15
