Linha,203
Tabela,017
num,ponto,horario
104801,TERMINAL CAPAO RASO,06:37
108035,ESTACAO TUBO BENTO VIANA/NORTE,06:55
108023,ESTACAO TUBO CENTRAL/NORTE,07:14
104411,TERMINAL CABRAL/SENTIDO NORTE,07:25
105901,TERMINAL SANTA CANDIDA,07:45
104413,TERMINAL CABRAL/SENTIDO SUL,07:59
108024,ESTACAO TUBO CENTRAL/SUL,08:11
108036,ESTACAO TUBO BENTO VIANA/SUL,08:28
104801,TERMINAL CAPAO RASO,08:51
108035,ESTACAO TUBO BENTO VIANA/NORTE,09:10
108023,ESTACAO TUBO CENTRAL/NORTE,09:29
104411,TERMINAL CABRAL/SENTIDO NORTE,09:40
105901,TERMINAL SANTA CANDIDA,10:01
104413,TERMINAL CABRAL/SENTIDO SUL,10:15
108024,ESTACAO TUBO CENTRAL/SUL,10:27
108036,ESTACAO TUBO BENTO VIANA/SUL,10:42
104801,TERMINAL CAPAO RASO,11:06
108035,ESTACAO TUBO BENTO VIANA/NORTE,11:24
108023,ESTACAO TUBO CENTRAL/NORTE,11:43
104411,TERMINAL CABRAL/SENTIDO NORTE,11:54
105901,TERMINAL SANTA CANDIDA,12:16
104413,TERMINAL CABRAL/SENTIDO SUL,12:30
108024,ESTACAO TUBO CENTRAL/SUL,12:42
108036,ESTACAO TUBO BENTO VIANA/SUL,12:57
104801,TERMINAL CAPAO RASO,13:21
108035,ESTACAO TUBO BENTO VIANA/NORTE,13:39
108023,ESTACAO TUBO CENTRAL/NORTE,13:58
104411,TERMINAL CABRAL/SENTIDO NORTE,14:09
105901,TERMINAL SANTA CANDIDA,14:29
104413,TERMINAL CABRAL/SENTIDO SUL,14:43
108024,ESTACAO TUBO CENTRAL/SUL,14:55
108036,ESTACAO TUBO BENTO VIANA/SUL,15:10
104801,TERMINAL CAPAO RASO,15:33
108035,ESTACAO TUBO BENTO VIANA/NORTE,15:51
108023,ESTACAO TUBO CENTRAL/NORTE,16:10
104411,TERMINAL CABRAL/SENTIDO NORTE,16:21
105901,TERMINAL SANTA CANDIDA,16:41
104413,TERMINAL CABRAL/SENTIDO SUL,16:55
108024,ESTACAO TUBO CENTRAL/SUL,17:07
108036,ESTACAO TUBO BENTO VIANA/SUL,17:23
104801,TERMINAL CAPAO RASO,17:47
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:06
108023,ESTACAO TUBO CENTRAL/NORTE,18:25
104411,TERMINAL CABRAL/SENTIDO NORTE,18:37
105901,TERMINAL SANTA CANDIDA,18:59
104413,TERMINAL CABRAL/SENTIDO SUL,19:13
108024,ESTACAO TUBO CENTRAL/SUL,19:25
108036,ESTACAO TUBO BENTO VIANA/SUL,19:40
104801,TERMINAL CAPAO RASO,20:04
108035,ESTACAO TUBO BENTO VIANA/NORTE,20:22
108023,ESTACAO TUBO CENTRAL/NORTE,20:39
104411,TERMINAL CABRAL/SENTIDO NORTE,20:50
105901,TERMINAL SANTA CANDIDA,21:11
104413,TERMINAL CABRAL/SENTIDO SUL,21:23
108024,ESTACAO TUBO CENTRAL/SUL,21:35
108036,ESTACAO TUBO BENTO VIANA/SUL,21:50
104801,TERMINAL CAPAO RASO,22:12
108035,ESTACAO TUBO BENTO VIANA/NORTE,22:31
108023,ESTACAO TUBO CENTRAL/NORTE,22:48
104411,TERMINAL CABRAL/SENTIDO NORTE,22:59
105901,TERMINAL SANTA CANDIDA,23:22
104413,TERMINAL CABRAL/SENTIDO SUL,23:35
108024,ESTACAO TUBO CENTRAL/SUL,23:47
108036,ESTACAO TUBO BENTO VIANA/SUL,23:59
