Linha,338
Tabela,002
num,ponto,horario
105509,TERMINAL HAUER,05:30
105104,TERMINAL CENTENARIO,06:07
105509,TERMINAL HAUER,06:45
105104,TERMINAL CENTENARIO,07:22
105509,TERMINAL HAUER,08:00
105104,TERMINAL CENTENARIO,08:37
105509,TERMINAL HAUER,09:15
105104,TERMINAL CENTENARIO,09:52
105509,TERMINAL HAUER,10:30
105104,TERMINAL CENTENARIO,11:07
105509,TERMINAL HAUER,11:45
105104,TERMINAL CENTENARIO,12:22
105509,TERMINAL HAUER,13:00
105104,TERMINAL CENTENARIO,13:37
105509,TERMINAL HAUER,14:15
105104,TERMINAL CENTENARIO,14:52
105509,TERMINAL HAUER,15:30
105104,TERMINAL CENTENARIO,16:07
105509,TERMINAL HAUER,16:45
105104,TERMINAL CENTENARIO,17:22
105509,TERMINAL HAUER,18:00
105104,TERMINAL CENTENARIO,18:37
105509,TERMINAL HAUER,19:15
105104,TERMINAL CENTENARIO,19:52
105509,TERMINAL HAUER,20:30
105104,TERMINAL CENTENARIO,21:07
105509,TERMINAL HAUER,21:45
105104,TERMINAL CENTENARIO,22:22
105509,TERMINAL HAUER,23:00
105104,TERMINAL CENTENARIO,23:35
105509,TERMINAL HAUER,00:10
