Linha,526
Tabela,002-2
num,ponto,horario
104811,TERMINAL CAPAO RASO,16:34
105507,TERMINAL HAUER,17:38
104811,TERMINAL CAPAO RASO,18:36
105507,TERMINAL HAUER,19:38
