Linha,526
Tabela,003
num,ponto,horario
104811,TERMINAL CAPAO RASO,05:13
105507,TERMINAL HAUER,06:09
104811,TERMINAL CAPAO RASO,07:11
105507,TERMINAL HAUER,08:07
104811,TERMINAL CAPAO RASO,09:10
105507,TERMINAL HAUER,10:03
104811,TERMINAL CAPAO RASO,10:54
105507,TERMINAL HAUER,11:47
104811,TERMINAL CAPAO RASO,12:38
105507,TERMINAL HAUER,13:30
104811,TERMINAL CAPAO RASO,14:20
105507,TERMINAL HAUER,15:12
104811,TERMINAL CAPAO RASO,16:07
105507,TERMINAL HAUER,17:14
104811,TERMINAL CAPAO RASO,18:13
105507,TERMINAL HAUER,19:15
