Linha,526
Tabela,005-1
num,ponto,horario
105507,TERMINAL HAUER,05:45
104811,TERMINAL CAPAO RASO,06:47
105507,TERMINAL HAUER,07:43
104811,TERMINAL CAPAO RASO,08:45
