Linha,526
Tabela,002-1
num,ponto,horario
150929,BAIRRO VILA SAO PEDRO,05:00
104811,TERMINAL CAPAO RASO,05:37
105507,TERMINAL HAUER,06:33
104811,TERMINAL CAPAO RASO,07:35
105507,TERMINAL HAUER,08:31
