Linha,184
Tabela,001
num,ponto,horario
120288,BAIRRO VILA SUICA,05:25
101019,PRACA TIRADENTES,05:50
120288,BAIRRO VILA SUICA,06:15
101019,PRACA TIRADENTES,06:45
120288,BAIRRO VILA SUICA,07:10
101019,PRACA TIRADENTES,07:40
120288,BAIRRO VILA SUICA,08:08
101019,PRACA TIRADENTES,08:38
120288,BAIRRO VILA SUICA,09:08
101019,PRACA TIRADENTES,09:44
120288,BAIRRO VILA SUICA,10:14
101019,PRACA TIRADENTES,10:50
120288,BAIRRO VILA SUICA,11:20
101019,PRACA TIRADENTES,11:56
120288,BAIRRO VILA SUICA,12:26
101019,PRACA TIRADENTES,13:02
120288,BAIRRO VILA SUICA,13:32
101019,PRACA TIRADENTES,14:08
120288,BAIRRO VILA SUICA,14:38
101019,PRACA TIRADENTES,15:14
120288,BAIRRO VILA SUICA,15:44
101019,PRACA TIRADENTES,16:20
120288,BAIRRO VILA SUICA,16:50
101019,PRACA TIRADENTES,17:26
120288,BAIRRO VILA SUICA,17:56
101019,PRACA TIRADENTES,18:32
120288,BAIRRO VILA SUICA,19:02
101019,PRACA TIRADENTES,19:38
120288,BAIRRO VILA SUICA,20:08
101019,PRACA TIRADENTES,20:44
120288,BAIRRO VILA SUICA,21:14
101019,PRACA TIRADENTES,21:46
120288,BAIRRO VILA SUICA,22:09
101019,PRACA TIRADENTES,22:40
120288,BAIRRO VILA SUICA,23:02
101019,PRACA TIRADENTES,23:32
120288,BAIRRO VILA SUICA,23:55
101019,PRACA TIRADENTES,00:20
120288,BAIRRO VILA SUICA,00:42
