Linha,550
Tabela,002
num,ponto,horario
105704,TERMINAL PINHEIRINHO,05:53
108215,PRACA CARLOS GOMES,06:23
105704,TERMINAL PINHEIRINHO,06:53
108215,PRACA CARLOS GOMES,07:23
105704,TERMINAL PINHEIRINHO,07:53
108215,PRACA CARLOS GOMES,08:23
105704,TERMINAL PINHEIRINHO,08:53
108215,PRACA CARLOS GOMES,09:23
105704,TERMINAL PINHEIRINHO,09:53
108215,PRACA CARLOS GOMES,10:23
105704,TERMINAL PINHEIRINHO,10:53
108215,PRACA CARLOS GOMES,11:23
105704,TERMINAL PINHEIRINHO,11:53
108215,PRACA CARLOS GOMES,12:23
105704,TERMINAL PINHEIRINHO,12:53
108215,PRACA CARLOS GOMES,13:23
105704,TERMINAL PINHEIRINHO,13:53
108215,PRACA CARLOS GOMES,14:23
105704,TERMINAL PINHEIRINHO,14:53
108215,PRACA CARLOS GOMES,15:23
105704,TERMINAL PINHEIRINHO,15:53
108215,PRACA CARLOS GOMES,16:23
105704,TERMINAL PINHEIRINHO,16:53
108215,PRACA CARLOS GOMES,17:23
105704,TERMINAL PINHEIRINHO,17:53
108215,PRACA CARLOS GOMES,18:23
105704,TERMINAL PINHEIRINHO,18:53
108215,PRACA CARLOS GOMES,19:23
105704,TERMINAL PINHEIRINHO,19:53
108215,PRACA CARLOS GOMES,20:23
105704,TERMINAL PINHEIRINHO,20:53
108215,PRACA CARLOS GOMES,21:23
105704,TERMINAL PINHEIRINHO,21:53
108215,PRACA CARLOS GOMES,22:23
105704,TERMINAL PINHEIRINHO,22:53
108215,PRACA CARLOS GOMES,23:25
