Linha,503
Tabela,001
num,ponto,horario
104303,TERMINAL BOQUEIRAO,05:15
108065,PRACA CARLOS GOMES,05:47
104303,TERMINAL BOQUEIRAO,06:20
108065,PRACA CARLOS GOMES,06:52
104303,TERMINAL BOQUEIRAO,07:25
108065,PRACA CARLOS GOMES,07:57
104303,TERMINAL BOQUEIRAO,08:30
108065,PRACA CARLOS GOMES,09:02
104303,TERMINAL BOQUEIRAO,09:35
108065,PRACA CARLOS GOMES,10:07
104303,TERMINAL BOQUEIRAO,10:40
108065,PRACA CARLOS GOMES,11:12
104303,TERMINAL BOQUEIRAO,11:46
108065,PRACA CARLOS GOMES,12:18
104303,TERMINAL BOQUEIRAO,12:52
108065,PRACA CARLOS GOMES,13:24
104303,TERMINAL BOQUEIRAO,13:58
108065,PRACA CARLOS GOMES,14:30
104303,TERMINAL BOQUEIRAO,15:04
108065,PRACA CARLOS GOMES,15:36
104303,TERMINAL BOQUEIRAO,16:10
108065,PRACA CARLOS GOMES,16:42
104303,TERMINAL BOQUEIRAO,17:16
108065,PRACA CARLOS GOMES,17:48
104303,TERMINAL BOQUEIRAO,18:22
108065,PRACA CARLOS GOMES,18:54
104303,TERMINAL BOQUEIRAO,19:28
108065,PRACA CARLOS GOMES,20:00
104303,TERMINAL BOQUEIRAO,20:34
108065,PRACA CARLOS GOMES,21:06
104303,TERMINAL BOQUEIRAO,21:39
108065,PRACA CARLOS GOMES,22:11
104303,TERMINAL BOQUEIRAO,22:44
108065,PRACA CARLOS GOMES,23:15
