Linha,321
Tabela,001
num,ponto,horario
105942,TERMINAL CENTENARIO,05:35
105605,TERMINAL V.OFICINAS,05:53
105942,TERMINAL CENTENARIO,06:12
105605,TERMINAL V.OFICINAS,06:30
105942,TERMINAL CENTENARIO,06:50
105605,TERMINAL V.OFICINAS,07:08
105942,TERMINAL CENTENARIO,07:28
105605,TERMINAL V.OFICINAS,07:46
105942,TERMINAL CENTENARIO,08:06
105605,TERMINAL V.OFICINAS,08:24
105942,TERMINAL CENTENARIO,08:44
105605,TERMINAL V.OFICINAS,09:02
105942,TERMINAL CENTENARIO,09:22
105605,TERMINAL V.OFICINAS,09:40
105942,TERMINAL CENTENARIO,10:00
105605,TERMINAL V.OFICINAS,10:18
105942,TERMINAL CENTENARIO,10:38
105605,TERMINAL V.OFICINAS,10:56
105942,TERMINAL CENTENARIO,11:16
105605,TERMINAL V.OFICINAS,11:34
105942,TERMINAL CENTENARIO,11:54
105605,TERMINAL V.OFICINAS,12:12
105942,TERMINAL CENTENARIO,12:32
105605,TERMINAL V.OFICINAS,12:50
105942,TERMINAL CENTENARIO,13:10
105605,TERMINAL V.OFICINAS,13:28
105942,TERMINAL CENTENARIO,13:48
105605,TERMINAL V.OFICINAS,14:06
105942,TERMINAL CENTENARIO,14:26
105605,TERMINAL V.OFICINAS,14:44
105942,TERMINAL CENTENARIO,15:04
105605,TERMINAL V.OFICINAS,15:22
105942,TERMINAL CENTENARIO,15:42
105605,TERMINAL V.OFICINAS,16:00
105942,TERMINAL CENTENARIO,16:20
105605,TERMINAL V.OFICINAS,16:38
105942,TERMINAL CENTENARIO,16:58
105605,TERMINAL V.OFICINAS,17:16
105942,TERMINAL CENTENARIO,17:36
105605,TERMINAL V.OFICINAS,17:54
105942,TERMINAL CENTENARIO,18:14
105605,TERMINAL V.OFICINAS,18:32
105942,TERMINAL CENTENARIO,18:52
105605,TERMINAL V.OFICINAS,19:10
105942,TERMINAL CENTENARIO,19:30
105605,TERMINAL V.OFICINAS,19:48
105942,TERMINAL CENTENARIO,20:08
105605,TERMINAL V.OFICINAS,20:26
105942,TERMINAL CENTENARIO,20:46
105605,TERMINAL V.OFICINAS,21:04
105942,TERMINAL CENTENARIO,21:23
105605,TERMINAL V.OFICINAS,21:38
105942,TERMINAL CENTENARIO,21:56
105605,TERMINAL V.OFICINAS,22:11
105942,TERMINAL CENTENARIO,22:29
105605,TERMINAL V.OFICINAS,22:44
105942,TERMINAL CENTENARIO,23:02
105605,TERMINAL V.OFICINAS,23:17
105942,TERMINAL CENTENARIO,23:35
105605,TERMINAL V.OFICINAS,23:50
105942,TERMINAL CENTENARIO,00:05
105605,TERMINAL V.OFICINAS,00:20
