Linha,817
Tabela,002-1
num,ponto,horario
104503,TERMINAL CAMPINA DO SIQUEIRA,05:35
106016,TERMINAL SANTA FELICIDADE,06:08
104503,TERMINAL CAMPINA DO SIQUEIRA,06:50
106016,TERMINAL SANTA FELICIDADE,07:28
104503,TERMINAL CAMPINA DO SIQUEIRA,08:16
106016,TERMINAL SANTA FELICIDADE,08:54
