Linha,773
Tabela,003
num,ponto,horario
170626,R. JOVENILSON A. OLIVEIRA,05:26
171070,TERMINAL TATUQUARA,05:40
105207,TERMINAL CIC,06:18
171070,TERMINAL TATUQUARA,06:52
105207,TERMINAL CIC,07:36
171070,TERMINAL TATUQUARA,08:11
105207,TERMINAL CIC,08:46
171070,TERMINAL TATUQUARA,09:20
105207,TERMINAL CIC,09:55
171070,TERMINAL TATUQUARA,10:29
105207,TERMINAL CIC,11:04
171070,TERMINAL TATUQUARA,11:38
105207,TERMINAL CIC,12:13
171070,TERMINAL TATUQUARA,12:47
105207,TERMINAL CIC,13:22
171070,TERMINAL TATUQUARA,13:56
105207,TERMINAL CIC,14:31
171070,TERMINAL TATUQUARA,15:06
105207,TERMINAL CIC,15:42
171070,TERMINAL TATUQUARA,16:20
105207,TERMINAL CIC,16:58
171070,TERMINAL TATUQUARA,17:41
105207,TERMINAL CIC,18:21
171070,TERMINAL TATUQUARA,19:05
105207,TERMINAL CIC,19:49
171070,TERMINAL TATUQUARA,20:22
105207,TERMINAL CIC,20:52
171070,TERMINAL TATUQUARA,21:25
105207,TERMINAL CIC,21:55
171070,TERMINAL TATUQUARA,22:28
105207,TERMINAL CIC,22:58
171070,TERMINAL TATUQUARA,23:30
105207,TERMINAL CIC,00:00
