Linha,773
Tabela,002-2
num,ponto,horario
105207,TERMINAL CIC,15:53
171070,TERMINAL TATUQUARA,16:31
105207,TERMINAL CIC,17:11
171070,TERMINAL TATUQUARA,17:55
105207,TERMINAL CIC,18:35
