Linha,701
Tabela,006
num,ponto,horario
105301,TERMINAL FAZENDINHA,06:35
102015,PRACA RUI BARBOSA,07:09
105301,TERMINAL FAZENDINHA,07:41
102015,PRACA RUI BARBOSA,08:20
105301,TERMINAL FAZENDINHA,08:55
102015,PRACA RUI BARBOSA,09:29
105301,TERMINAL FAZENDINHA,10:02
102015,PRACA RUI BARBOSA,10:35
105301,TERMINAL FAZENDINHA,11:09
102015,PRACA RUI BARBOSA,11:42
105301,TERMINAL FAZENDINHA,12:18
102015,PRACA RUI BARBOSA,12:51
105301,TERMINAL FAZENDINHA,13:27
102015,PRACA RUI BARBOSA,14:01
105301,TERMINAL FAZENDINHA,14:37
102015,PRACA RUI BARBOSA,15:10
105301,TERMINAL FAZENDINHA,15:48
102015,PRACA RUI BARBOSA,16:27
105301,TERMINAL FAZENDINHA,17:07
102015,PRACA RUI BARBOSA,17:46
105301,TERMINAL FAZENDINHA,18:34
102015,PRACA RUI BARBOSA,19:11
